id,umap1,umap2,celltype
777_Patient1_0DPHBP,10.097189,1.957625,T
778_Patient1_0DPHBP,10.0791235,1.7320732,T
779_Patient1_0DPHBP,7.2303514,-0.69100684,T
780_Patient1_0DPHBP,7.417866,-0.80419034,T
782_Patient1_0DPHBP,7.6313024,-0.5255705,T
783_Patient1_0DPHBP,7.4100027,-0.6072386,T
786_Patient1_0DPHBP,6.8586617,-1.4572184,T
788_Patient1_0DPHBP,9.89815,0.21446945,T
790_Patient1_0DPHBP,7.998771,-0.54039043,T
793_Patient1_0DPHBP,7.981466,0.0088316705,T
798_Patient1_0DPHBP,10.162331,-0.6798492,T
801_Patient1_0DPHBP,9.831691,0.5259548,T
812_Patient1_0DPHBP,7.845335,-1.2329751,T
818_Patient1_0DPHBP,9.478828,0.7992642,T
819_Patient1_0DPHBP,8.7748575,-0.5217936,T
820_Patient1_0DPHBP,8.190661,0.19896284,T
822_Patient1_0DPHBP,7.184296,-0.87675977,T
823_Patient1_0DPHBP,10.174344,-0.4109027,T
824_Patient1_0DPHBP,6.303272,-1.3577881,T
832_Patient1_0DPHBP,7.093022,-1.0511801,T
833_Patient1_0DPHBP,7.0373144,-1.9726633,T
834_Patient1_0DPHBP,6.5049987,-1.5707642,T
836_Patient1_0DPHBP,10.283239,-0.21676438,T
838_Patient1_0DPHBP,8.237011,-1.1184508,T
839_Patient1_0DPHBP,8.749577,-1.3153334,T
840_Patient1_0DPHBP,8.226722,-1.3214091,T
841_Patient1_0DPHBP,8.331569,-1.0046436,T
910_Patient1_0DPHBP,7.782184,1.0272529,T
911_Patient1_0DPHBP,9.099554,1.6270177,T
912_Patient1_0DPHBP,10.0468445,1.0046465,T
913_Patient1_0DPHBP,7.881779,1.4165952,T
914_Patient1_0DPHBP,8.097516,-0.1103484,T
915_Patient1_0DPHBP,8.172298,0.6743513,T
924_Patient1_0DPHBP,7.443345,0.34968576,T
930_Patient1_0DPHBP,10.523686,-0.094004355,T
