id,umap1,umap2,celltype
33312_Patient1_0DPHBP,9.041902,1.1938055,B
33350_Patient1_0DPHBP,9.230033,1.0802346,B
33368_Patient1_0DPHBP,10.416152,0.9287837,B
33901_Patient1_0DPHBP,9.544815,-0.8341086,B
33913_Patient1_0DPHBP,9.4965315,0.3886623,B
34261_Patient1_0DPHBP,9.970967,-0.6491973,B
34287_Patient1_0DPHBP,9.505666,0.48108727,B
34302_Patient1_0DPHBP,9.619998,1.7663286,B
34315_Patient1_0DPHBP,9.318282,2.8179169,B
34530_Patient1_0DPHBP,9.197536,2.1315258,B
34532_Patient1_0DPHBP,9.7905035,0.34004167,B
34939_Patient1_0DPHBP,9.605461,1.3154178,B
35445_Patient1_0DPHBP,7.3590984,-0.86720693,B
36153_Patient1_0DPHBP,9.624521,0.57271814,B
36198_Patient1_0DPHBP,7.4582705,1.1762736,B
36298_Patient1_0DPHBP,8.696536,-1.3849862,B
37024_Patient1_0DPHBP,10.642201,1.1646894,B
37377_Patient1_0DPHBP,9.846287,-0.10711247,B
37378_Patient1_0DPHBP,9.9406185,0.09640055,B
42639_Patient1_0DPHBP,10.283357,0.7245142,B
43667_Patient1_0DPHBP,9.022559,0.6714486,B
43827_Patient1_0DPHBP,9.872402,0.82442534,B
43834_Patient1_0DPHBP,10.304694,1.3375543,B
43835_Patient1_0DPHBP,8.415586,-1.0884837,B
43887_Patient1_0DPHBP,8.238102,-0.4366248,B
43888_Patient1_0DPHBP,10.782068,1.4255369,B
43919_Patient1_0DPHBP,10.36416,1.2924465,B
43921_Patient1_0DPHBP,10.2394905,1.4102824,B
43969_Patient1_0DPHBP,10.602476,1.5470792,B
43979_Patient1_0DPHBP,10.537733,1.6139742,B
45027_Patient1_0DPHBP,9.376233,0.07591321,B
45050_Patient1_0DPHBP,9.612378,1.2332972,B
45185_Patient1_0DPHBP,9.114325,0.051879164,B
45372_Patient1_0DPHBP,9.588454,0.16113727,B
46501_Patient1_0DPHBP,9.482614,0.54123825,B
46668_Patient1_0DPHBP,9.493306,0.81657547,B
46910_Patient1_0DPHBP,9.722064,2.0694978,B
46977_Patient1_0DPHBP,10.455522,1.1146789,B
47171_Patient1_0DPHBP,10.708426,1.1925935,B
47323_Patient1_0DPHBP,8.633698,-0.9668247,B
47413_Patient1_0DPHBP,8.836577,-0.15056783,B
48503_Patient1_0DPHBP,7.4758363,1.8255668,B
49457_Patient1_0DPHBP,8.665554,0.22830771,B
49645_Patient1_0DPHBP,9.950826,-0.21298942,B
49687_Patient1_0DPHBP,9.949932,-0.850501,B
49689_Patient1_0DPHBP,10.127752,-1.3175203,B
49756_Patient1_0DPHBP,10.086275,-0.8623467,B
49832_Patient1_0DPHBP,8.791667,0.93309444,B
49834_Patient1_0DPHBP,10.157787,1.0364333,B
50528_Patient1_0DPHBP,9.825236,-0.6217757,B
50607_Patient1_0DPHBP,9.215198,0.97142404,B
50608_Patient1_0DPHBP,8.98305,0.9093648,B
51324_Patient1_0DPHBP,8.695883,0.243163,B
51667_Patient1_0DPHBP,6.866634,-0.16000958,B
52176_Patient1_0DPHBP,9.51,1.0843661,B
52341_Patient1_0DPHBP,10.498632,1.1890812,B
52394_Patient1_0DPHBP,8.404066,-0.2317293,B
52402_Patient1_0DPHBP,10.616928,1.6534582,B
55228_Patient1_0DPHBP,8.75749,1.2048612,B
55244_Patient1_0DPHBP,8.586421,-0.6393822,B
55252_Patient1_0DPHBP,8.688891,-0.9662152,B
55362_Patient1_0DPHBP,9.0090275,-1.0106443,B
55451_Patient1_0DPHBP,8.462858,-1.2987206,B
55479_Patient1_0DPHBP,10.2829075,0.9991759,B
56514_Patient1_0DPHBP,8.946781,1.2874767,B
56840_Patient1_0DPHBP,10.125948,-0.29693985,B
56982_Patient1_0DPHBP,10.1025915,-1.1031696,B
57009_Patient1_0DPHBP,7.614282,1.2989601,B
57091_Patient1_0DPHBP,9.312595,-0.44985163,B
57347_Patient1_0DPHBP,9.524097,-0.16497277,B
57743_Patient1_0DPHBP,8.741778,-0.10948553,B
58436_Patient1_0DPHBP,9.649961,0.75541157,B
