T_subtype,TIL dysfunction score
Naive/CM T,-0.712663012041518
Naive/CM T,-0.23043381924189
Cytotoxic CD8T,-0.0608584422137722
Naive/CM T,0.190686655346989
Naive/CM T,-1.13920794346535
Naive/CM T,-0.421582924303158
Naive/CM T,-0.829478999104946
Naive/CM T,-1.14356178461119
Naive/CM T,-0.185582981553188
Naive/CM T,-0.669424663218416
Naive/CM T,-0.325253715810849
Naive/CM T,-0.29875532046769
Naive/CM T,0.0222968584723335
Naive/CM T,-0.230807784915894
Naive/CM T,-1.18985411178234
Naive/CM T,0.0263836331733773
Naive/CM T,-0.522290251975835
Naive/CM T,0.0559401448298878
Naive/CM T,1.26641303204246
Naive/CM T,-0.764474439990612
Naive/CM T,-0.0275099870602458
Naive/CM T,-0.526578977126483
Naive/CM T,-0.866391109697746
Naive/CM T,-0.678777709487796
Naive/CM T,0.189267969702733
gdT,-0.457882220850938
Naive/CM T,-0.759511666704518
Naive/CM T,-0.917857951728116
Naive/CM T,-1.32709615544755
Naive/CM T,-0.526808418128757
Naive/CM T,0.656547254706201
Naive/CM T,0.165606337756317
Naive/CM T,-1.239
Naive/CM T,0.208572599062875
Naive/CM T,0.0282088495460172
Naive/CM T,-0.0744961472444756
Naive/CM T,-0.795426597890927
Naive/CM T,0.250513674256833
Naive/CM T,-0.699602053146953
Naive/CM T,-0.315050154693366
Naive/CM T,0.265266687287
Naive/CM T,-0.0167955535662853
Naive/CM T,-0.192574327306229
Naive/CM T,-0.268073106164912
Naive/CM T,-0.476460774739583
Naive/CM T,-0.198534283695126
Naive/CM T,-0.514577111532521
Naive/CM T,-0.349030242661845
Naive/CM T,-0.742883371752362
Naive/CM T,-0.596082524735798
Naive/CM T,-0.511693614397862
Naive/CM T,-0.288022181784459
Naive/CM T,0.166270850828787
Naive/CM T,0.76717849513693
Naive/CM T,-0.509402075479196
Naive/CM T,-0.50496685412503
Naive/CM T,-0.53097344923389
Naive/CM T,0.89271573502888
Naive/CM T,-0.697061228197674
Naive/CM T,0.123116479783599
Naive/CM T,0.128002429529341
Naive/CM T,1.58601239602947
Naive/CM T,0.709662772132276
Naive/CM T,0.160713680030763
Naive/CM T,-0.433459851168846
Naive/CM T,0.149635928209773
Naive/CM T,-0.618628331857134
Cytotoxic CD8T,1.61631742373917
Cytotoxic CD8T,1.08813087027874
Naive/CM T,0.23853952301649
Naive/CM T,1.08451979558513
Naive/CM T,0.515378603891556
Cytotoxic CD8T,1.06666495180029
Cytotoxic CD8T,0.271290082844148
Naive/CM T,0.839873587438302
Naive/CM T,0.985645218917061
Cytotoxic CD8T,1.36118641128163
Cytotoxic CD8T,0.705378589536036
Cytotoxic CD8T,1.40203472591773
Naive/CM T,-0.414624077405116
Cytotoxic CD8T,-0.642721037363989
Naive/CM T,-0.777548856513444
Naive/CM T,0.676562367735654
Naive/CM T,0.576870182351884
Cytotoxic CD8T,0.732400980190629
Naive/CM T,0.878792505351652
Naive/CM T,-0.110729225594195
Naive/CM T,-0.174938769135532
Naive/CM T,-0.0134173971906019
Naive/CM T,-0.275305324914675
Cytotoxic CD8T,1.85341389973958
Cytotoxic CD8T,0.698559221371199
Naive/CM T,1.84189511353571
Naive/CM T,0.695817713505621
Naive/CM T,-0.0547583232554353
Proliferating CD8T,0.817118746197668
Cytotoxic CD8T,1.15829010628074
Naive/CM T,0.37369823254188
Cytotoxic CD8T,0.774923596103229
Naive/CM T,0.552974418656266
Cytotoxic CD8T,1.13949487913318
Cytotoxic CD8T,2.05038052935932
Cytotoxic CD8T,0.88159601212892
Cytotoxic CD8T,0.120339517949583
Cytotoxic CD8T,1.54387737782258
Proliferating CD8T,-0.256689391226899
Proliferating CD8T,-0.794056323147559
Cytotoxic CD8T,0.7809953131753
Cytotoxic CD8T,1.17306713725245
Naive/CM T,0.587765464487001
Naive/CM T,1.23702160550978
gdT,0.229826504449931
Naive/CM T,0.00399320540586101
gdT,1.26567278990365
Naive/CM T,0.303050574826219
Cytotoxic CD8T,0.855609135698314
Cytotoxic CD8T,1.0522403071849
Naive/CM T,-0.613075611203215
Cytotoxic CD8T,1.33161827608932
Naive/CM T,0.448233367188704
Naive/CM T,-0.28663305500345
Cytotoxic CD8T,1.42002307066537
Naive/CM T,-0.241537302459437
Proliferating CD8T,-0.587265546931776
Proliferating CD8T,-0.447027871775072
Cytotoxic CD8T,1.44311535803678
Naive/CM T,1.33722716070044
Naive/CM T,0.0787113769697925
Naive/CM T,-0.362538921740628
Naive/CM T,0.00375509026858733
Naive/CM T,0.366755985558411
Cytotoxic CD8T,0.847672069299548
Naive/CM T,-0.144572235817133
Cytotoxic CD8T,1.66753205722112
Naive/CM T,1.16115019101337
gdT,-0.515654366649818
Naive/CM T,1.25688345319708
gdT,1.0758227441746
Naive/CM T,-0.408126062200975
Cytotoxic CD8T,0.783391916222602
Cytotoxic CD8T,-0.300178254969612
Cytotoxic CD8T,0.982456568851699
Naive/CM T,-0.163851227871207
Cytotoxic CD8T,1.36452331838681
Naive/CM T,0.766670645081383
Naive/CM T,0.596345588302343
Naive/CM T,0.0452020778212436
Naive/CM T,-0.654071423434471
Naive/CM T,0.201998473725913
Naive/CM T,0.0953513448552567
Naive/CM T,1.26567400367097
gdT,0.109081684324924
Cytotoxic CD8T,0.403448486596955
Naive/CM T,-0.344911953359527
Naive/CM T,-0.0362752964162255
Cytotoxic CD8T,1.41089133194754
Naive/CM T,0.0404798750981552
Naive/CM T,1.22519321723921
Naive/CM T,0.484595135452883
Cytotoxic CD8T,0.261925246364386
Cytotoxic CD8T,0.239850837970972
Naive/CM T,0.399193778518558
Cytotoxic CD8T,0.395605809088741
gdT,0.290065985821434
Naive/CM T,0.243480602732168
Naive/CM T,-0.252681246603602
gdT,-0.156263916991477
Naive/CM T,-0.486000031463859
Naive/CM T,0.219813945009474
Naive/CM T,0.569483290599046
Cytotoxic CD8T,0.272840438719111
Cytotoxic CD8T,0.685512029259367
Naive/CM T,-0.491591752625587
Cytotoxic CD8T,1.24775219702905
Naive/CM T,0.191107823195131
Cytotoxic CD8T,0.812825824611198
Cytotoxic CD8T,0.729779398718545
Naive/CM T,-0.150823437218266
Naive/CM T,-0.511663409334576
Naive/CM T,-0.563334856846535
Cytotoxic CD8T,0.427729314275826
Naive/CM T,0.405421702604717
Naive/CM T,0.871246700811083
Naive/CM T,-0.153037597462692
Naive/CM T,-0.137782438612891
Proliferating CD8T,-0.0773132900859034
Naive/CM T,-0.00965641450512316
Naive/CM T,-0.572197078734405
Naive/CM T,-0.132074906172426
Cytotoxic CD8T,0.748392861858902
Naive/CM T,-0.556521570959756
Naive/CM T,-0.489349867946417
Naive/CM T,-0.796540945159288
Naive/CM T,0.883145255047809
Naive/CM T,-0.450675165930459
Naive/CM T,-0.596561494723771
Cytotoxic CD8T,-0.551346137038077
gdT,0.846537843399101
gdT,0.236064060713893
Cytotoxic CD8T,1.23048391604272
Naive/CM T,-0.732015328813893
Cytotoxic CD8T,1.17236517515713
Naive/CM T,0.715288093679803
Naive/CM T,0.740467329609973
Naive/CM T,1.68574459809833
Cytotoxic CD8T,1.13921180520786
Naive/CM T,1.48137668827371
Naive/CM T,0.484076940148039
Naive/CM T,0.510405757546508
Naive/CM T,-0.682703961949687
Cytotoxic CD8T,0.885573546427752
Naive/CM T,1.34663315572059
Cytotoxic CD8T,0.789460729931004
Naive/CM T,0.286400426013777
Naive/CM T,0.70511403665146
gdT,-0.431717676037713
Naive/CM T,-0.193318992034073
Naive/CM T,0.959023058288445
Cytotoxic CD8T,0.225889679073363
Naive/CM T,0.266583589200321
Naive/CM T,1.04789553770639
Naive/CM T,0.898383689649177
Naive/CM T,1.33177818959661
Naive/CM T,-0.0221590858013214
Naive/CM T,0.942452788941031
Naive/CM T,0.369765424829204
gdT,0.602398574646297
Naive/CM T,1.67680864824721
Cytotoxic CD8T,0.420788870469376
Naive/CM T,0.144820763075158
Cytotoxic CD8T,0.789485846715044
Naive/CM T,-0.517986386321311
Proliferating CD8T,-0.576223565626514
Naive/CM T,-0.0535431623962918
Naive/CM T,0.523416872676448
gdT,-0.177982339731314
Naive/CM T,-0.758670718170875
Cytotoxic CD8T,1.26142814211479
Naive/CM T,0.520586783991807
Cytotoxic CD8T,0.357302718804368
Cytotoxic CD8T,2.16983252667137
Naive/CM T,1.29072271593025
Cytotoxic CD8T,2.03119386830239
Naive/CM T,-0.797314843466115
Naive/CM T,-0.509756443448433
gdT,0.545474354190839
Naive/CM T,0.84311426147934
Cytotoxic CD8T,0.493443375494045
Cytotoxic CD8T,0.805276226879762
Naive/CM T,0.0902313846698354
Naive/CM T,0.508806982705759
Naive/CM T,0.659627120708226
Cytotoxic CD8T,1.49537527233551
Cytotoxic CD8T,0.747666356931529
Cytotoxic CD8T,0.353433057907351
Naive/CM T,0.982272646139842
Naive/CM T,1.01988928850643
Naive/CM T,-0.461118446764095
Naive/CM T,0.139290014566713
Cytotoxic CD8T,0.70365508431024
Naive/CM T,0.0731559502061947
Naive/CM T,0.101815415571238
Naive/CM T,-0.304368807111851
Naive/CM T,0.410740105680716
Naive/CM T,0.804229346524669
Naive/CM T,0.710544184280836
Cytotoxic CD8T,-0.716600958103021
Naive/CM T,-0.692112589991369
Naive/CM T,1.16970922242931
Naive/CM T,0.149985805038333
Naive/CM T,0.0868311714672387
Naive/CM T,0.381253485111723
Naive/CM T,0.176494165908458
Naive/CM T,-0.519583354624666
Cytotoxic CD8T,-0.110003037214111
Naive/CM T,0.384023315558725
Cytotoxic CD8T,1.00606515762081
Cytotoxic CD8T,1.25072628583094
Naive/CM T,-0.249057746924843
Cytotoxic CD8T,1.51117481691388
Naive/CM T,0.290717827257259
Cytotoxic CD8T,0.305878401978743
Naive/CM T,0.837262921807125
Cytotoxic CD8T,0.940254278633273
Naive/CM T,-0.723065161889837
Cytotoxic CD8T,1.42651760754575
Cytotoxic CD8T,0.47698262344371
Naive/CM T,0.0870574685030205
Cytotoxic CD8T,0.180567750131017
Cytotoxic CD8T,-1.03050792410476
Naive/CM T,0.243405168370683
Cytotoxic CD8T,0.413785826916254
Cytotoxic CD8T,0.358828877293786
Cytotoxic CD8T,1.6226454984142
Cytotoxic CD8T,1.44896374057933
Cytotoxic CD8T,0.046399900155474
Cytotoxic CD8T,0.389519732463855
Naive/CM T,0.0661948286705742
Cytotoxic CD8T,1.58269659342103
Cytotoxic CD8T,0.923744477210874
Cytotoxic CD8T,0.940473557862704
Naive/CM T,0.125038099255336
Cytotoxic CD8T,1.18234393124516
Naive/CM T,-0.434172657193055
Naive/CM T,1.21233260119104
Cytotoxic CD8T,1.20858925812004
Naive/CM T,1.9386881558806
Naive/CM T,0.372024224962122
Naive/CM T,-1.05226383652797
Naive/CM T,0.783742828046544
Naive/CM T,1.48311418206696
Cytotoxic CD8T,0.345534350856917
Naive/CM T,1.25307446856831
Naive/CM T,0.955449924912563
Naive/CM T,0.24178110234245
Naive/CM T,-0.0512691972287631
Naive/CM T,-0.293012380095919
Naive/CM T,1.13139906594919
Naive/CM T,0.505218171166063
Cytotoxic CD8T,0.322531313691196
Naive/CM T,-0.195816288706784
Naive/CM T,0.496722851108715
Naive/CM T,-0.412873822589253
Naive/CM T,-0.287396039149557
Naive/CM T,-0.491667222607043
gdT,-1.27717105362766
Proliferating CD8T,-0.443907538125681
Naive/CM T,-0.83452174460241
Naive/CM T,0.0495518199821187
Naive/CM T,-0.42345014468644
Naive/CM T,1.52857922936426
Naive/CM T,0.100736105248825
Naive/CM T,-0.308856734261704
Naive/CM T,0.475205020219024
Naive/CM T,0.586957840116365
Cytotoxic CD8T,2.28700026766862
Naive/CM T,0.264427314096979
Naive/CM T,1.48868678941787
Naive/CM T,-0.407271836155144
Cytotoxic CD8T,1.47037541589071
gdT,0.53250960013327
Naive/CM T,-0.620903665705244
Naive/CM T,0.979405688769049
Naive/CM T,0.642230228104164
Naive/CM T,0.622138779460753
Naive/CM T,0.525717416054938
Naive/CM T,-0.302189940209956
Naive/CM T,-0.408917132358134
Naive/CM T,0.878061357730706
Naive/CM T,0.393909221807779
Naive/CM T,2.2353396546765
Naive/CM T,-0.06731624482298
Cytotoxic CD8T,1.61167397475561
Cytotoxic CD8T,0.437086738441257
Naive/CM T,1.25937107400712
Naive/CM T,0.160381053013226
Naive/CM T,0.532441743416547
Naive/CM T,-0.410174582859762
Naive/CM T,-0.335805236327135
Naive/CM T,-0.480040487392928
Naive/CM T,0.0612363895956609
Naive/CM T,1.99036348328109
Naive/CM T,-1.12788426598837
Naive/CM T,-0.675345401347229
Naive/CM T,0.0971506809667436
gdT,-0.296029227312557
Cytotoxic CD8T,1.77601230236911
Cytotoxic CD8T,0.849909375804339
Cytotoxic CD8T,1.28634896389273
Cytotoxic CD8T,1.58744734857517
Naive/CM T,0.524224457394665
Naive/CM T,0.346524534299392
Naive/CM T,0.671123042251124
Naive/CM T,-0.197453877890588
Naive/CM T,0.183407755953228
Naive/CM T,0.924820930878825
Naive/CM T,-0.17843065739014
Naive/CM T,0.373135316699554
Naive/CM T,1.56211447900579
Naive/CM T,-0.0358996841586585
Naive/CM T,1.24937288016815
Naive/CM T,-0.813976199127907
Naive/CM T,1.18347652534769
Proliferating CD8T,0.104788166607997
Naive/CM T,-0.531730474427689
Naive/CM T,-0.454065722088481
Naive/CM T,0.626990659040326
Naive/CM T,0.346104874587378
Naive/CM T,1.29898896193823
Naive/CM T,0.0787439783162177
Cytotoxic CD8T,-0.357926688285005
Naive/CM T,0.31470514402329
Proliferating CD8T,0.491125381690167
Naive/CM T,0.230923194965902
Naive/CM T,0.268474716296743
Naive/CM T,0.733776492413876
Cytotoxic CD8T,1.84449005395783
Naive/CM T,-0.122029658351841
Naive/CM T,0.911975472808472
Naive/CM T,-0.487489715103031
Cytotoxic CD8T,0.699505325435668
Naive/CM T,0.0196557508714607
Cytotoxic CD8T,0.994666480614821
Cytotoxic CD8T,1.50731903570819
Naive/CM T,1.15979468310022
Cytotoxic CD8T,-0.0997696615088733
Naive/CM T,-0.387605829756389
Naive/CM T,-0.397980392945325
Naive/CM T,0.0544177297977934
Naive/CM T,0.376058287482769
Cytotoxic CD8T,1.10976316493695
Cytotoxic CD8T,0.945993065918054
Cytotoxic CD8T,2.1728664664335
Cytotoxic CD8T,1.82001531115714
Naive/CM T,-0.2151898642171
Naive/CM T,0.260753093931858
Naive/CM T,0.723037728463536
Naive/CM T,-0.037594458517514
Cytotoxic CD8T,0.991533917890122
Naive/CM T,-0.192177629033976
Naive/CM T,0.877200574921923
Naive/CM T,0.345691903365002
Naive/CM T,0.149991955868033
Naive/CM T,0.910792371603365
Naive/CM T,0.296593153283493
gdT,0.778826164476799
Naive/CM T,1.08379169918434
Naive/CM T,-0.0575732082611578
Naive/CM T,-0.467688745306443
Naive/CM T,-0.305517891580744
Naive/CM T,0.128662745157877
Naive/CM T,0.389223018105892
Cytotoxic CD8T,0.986608870857781
Naive/CM T,0.132150963211328
Naive/CM T,0.968278009174069
Naive/CM T,-0.110864133545846
Cytotoxic CD8T,0.423248456346056
Naive/CM T,0.555782112460307
Naive/CM T,1.99882653298892
Naive/CM T,1.02415746698251
Naive/CM T,1.47727550966291
gdT,0.942200212431592
Naive/CM T,-0.855329942333605
Naive/CM T,-0.0974090262312885
Naive/CM T,-0.286879813024239
gdT,1.21152191215875
Naive/CM T,0.0708476369695145
gdT,0.932305049022542
Naive/CM T,-0.326451146325399
Cytotoxic CD8T,1.76342347745243
Cytotoxic CD8T,0.231281918988755
Cytotoxic CD8T,1.68336728225718
Naive/CM T,0.394946520390688
Naive/CM T,-0.530925780303718
Naive/CM T,0.119740955925391
Proliferating CD8T,1.0569295123734
Cytotoxic CD8T,0.77780542111548
Naive/CM T,0.268162453149388
Naive/CM T,-0.388111883355665
gdT,0.581645002492806
Naive/CM T,-0.601101424342902
Cytotoxic CD8T,0.603095103687934
Proliferating CD8T,-0.580176242562227
Naive/CM T,-0.32715148233544
Naive/CM T,1.15434110156241
Cytotoxic CD8T,0.0149263183023828
Naive/CM T,1.17661043991078
Cytotoxic CD8T,0.974342213120571
gdT,-0.365103966925999
Naive/CM T,-0.0320531772508682
Naive/CM T,-0.32313091071077
Naive/CM T,0.523453977932973
Naive/CM T,0.844809249221984
Cytotoxic CD8T,1.37058973547604
Naive/CM T,0.51580366372558
Naive/CM T,-0.547907215680262
Naive/CM T,-0.239669292724157
gdT,1.19125405997772
Naive/CM T,0.98884365036086
Naive/CM T,0.0319878307339841
Naive/CM T,-0.954181345858315
Naive/CM T,0.808889539582868
Naive/CM T,0.82163814896845
Naive/CM T,-0.451089063944154
Cytotoxic CD8T,0.47850753859452
Naive/CM T,0.332258646550356
Naive/CM T,0.107506742269073
Cytotoxic CD8T,0.295696926587395
Cytotoxic CD8T,0.103577891397509
Naive/CM T,1.27151870861954
Naive/CM T,0.234325929121537
Naive/CM T,0.238469308660935
Naive/CM T,-0.691900533887179
Naive/CM T,-0.451699699122272
Naive/CM T,0.767107567709881
Cytotoxic CD8T,0.865676588202295
Naive/CM T,-0.0856024330144537
Naive/CM T,-0.23254604890701
Naive/CM T,0.451358832802211
gdT,0.356751516555883
Naive/CM T,-0.12923732889295
Naive/CM T,0.866788585896723
gdT,1.33719715524341
Naive/CM T,-0.753215096885675
Cytotoxic CD8T,1.7261971143705
Cytotoxic CD8T,2.2806149805995
Naive/CM T,-0.00683253747296219
Naive/CM T,-0.732778149981831
gdT,0.225376295152896
Cytotoxic CD8T,-0.0117191021672599
Naive/CM T,0.581627208637132
Naive/CM T,1.02204397415257
Naive/CM T,-0.822396803271862
Proliferating CD8T,0.240983640416732
Proliferating CD8T,0.754615841489849
Cytotoxic CD8T,0.956833584700108
Naive/CM T,-0.121279898624003
Naive/CM T,0.431879216974431
Naive/CM T,0.446525236348857
Naive/CM T,2.23705520925595
Proliferating CD8T,0.273748003991243
Proliferating CD8T,0.307643833926565
Cytotoxic CD8T,0.0524111849225013
Naive/CM T,1.00129197667063
Naive/CM T,0.447349551028143
Cytotoxic CD8T,1.83543267495368
Naive/CM T,0.205364781084658
Naive/CM T,0.577661896020783
Cytotoxic CD8T,2.20803492669071
Naive/CM T,-0.809527848118035
Cytotoxic CD8T,0.371188444012567
Cytotoxic CD8T,1.46912120983078
Naive/CM T,-0.729457352512566
Naive/CM T,1.27368795140853
Cytotoxic CD8T,1.55303553849395
Cytotoxic CD8T,0.389552498132599
Cytotoxic CD8T,1.81006141377637
Cytotoxic CD8T,1.70514730167187
Naive/CM T,1.39293059872606
Naive/CM T,1.34766482298772
Naive/CM T,1.68983039963489
Cytotoxic CD8T,1.12079690391535
Cytotoxic CD8T,1.24889367865037
Cytotoxic CD8T,-0.148861299693542
gdT,-0.209554163480493
Cytotoxic CD8T,1.41009900534631
Naive/CM T,-0.176890172279578
Naive/CM T,-0.459862879080365
Naive/CM T,0.392824430378328
Cytotoxic CD8T,-0.204791496470413
Naive/CM T,0.547192736861569
Naive/CM T,1.34171484959974
Naive/CM T,0.889338299117514
Naive/CM T,0.959836693697197
Naive/CM T,0.36970152663378
Naive/CM T,0.181233641965192
Naive/CM T,1.33112171487626
Naive/CM T,1.71144640857355
Naive/CM T,-0.0328571872025665
Cytotoxic CD8T,0.666378720198154
Naive/CM T,0.238018675703999
Cytotoxic CD8T,1.76966934123452
Naive/CM T,0.341243132308304
Naive/CM T,-0.165061547438639
Naive/CM T,0.311697218601261
Cytotoxic CD8T,0.128448494393024
Naive/CM T,0.857469619202563
Naive/CM T,-0.378507007924161
Naive/CM T,-0.488154152567072
Naive/CM T,0.462635365567466
Naive/CM T,0.132969233248752
Naive/CM T,-1.33350734394818
Cytotoxic CD8T,0.80316135226378
Naive/CM T,0.35950286225419
Naive/CM T,1.62454306701273
Cytotoxic CD8T,1.51827431666002
Naive/CM T,-0.239178052664307
Naive/CM T,1.18152276322067
Cytotoxic CD8T,0.171264937429717
Naive/CM T,0.505999453560074
Naive/CM T,-0.990552384723988
Naive/CM T,-0.306318035421445
Naive/CM T,-0.69590510878452
Naive/CM T,0.401226111580739
Naive/CM T,-0.351898127496032
Cytotoxic CD8T,0.107193622898265
Cytotoxic CD8T,0.072826111291478
Cytotoxic CD8T,0.684332450398935
Naive/CM T,-0.218466645483402
Naive/CM T,-0.384018774348467
Cytotoxic CD8T,0.538399879826551
Naive/CM T,0.490750546015174
Cytotoxic CD8T,0.663902875484926
Cytotoxic CD8T,0.258765840967244
Naive/CM T,2.61460955500854
Naive/CM T,2.83031892944507
Cytotoxic CD8T,2.37053276368477
Naive/CM T,0.251094911533648
Cytotoxic CD8T,1.90925775303481
Naive/CM T,-0.166941218345916
Naive/CM T,-0.0102809582737821
Cytotoxic CD8T,0.388811934069901
Naive/CM T,-0.337335216906643
Naive/CM T,-0.17842977697199
Cytotoxic CD8T,1.12966176436937
Cytotoxic CD8T,1.35897996914563
Cytotoxic CD8T,0.512672381303611
Naive/CM T,0.182363969495046
Cytotoxic CD8T,1.52924936064706
Cytotoxic CD8T,2.88736980241986
Naive/CM T,1.22061805644448
gdT,1.02997877834715
Cytotoxic CD8T,1.36879814099559
Naive/CM T,0.365601448881701
Naive/CM T,-0.770276032676992
Naive/CM T,1.16128336534775
Naive/CM T,0.475099607955577
Naive/CM T,-0.547254695448764
Naive/CM T,-0.568633323492005
Naive/CM T,0.561732067030193
Cytotoxic CD8T,0.234671245249666
Naive/CM T,-0.701094740624995
Naive/CM T,0.341350343044246
Naive/CM T,0.718092619322655
Cytotoxic CD8T,1.75692696332763
Naive/CM T,0.885017451473824
Naive/CM T,-0.0739085269360747
Cytotoxic CD8T,1.20922198574504
Naive/CM T,-0.271400039678228
Naive/CM T,-0.297861422511202
Naive/CM T,2.17055661616147
Naive/CM T,-1.2081009029418
Naive/CM T,-0.506727292556171
Cytotoxic CD8T,-0.0853370306271747
Cytotoxic CD8T,-0.0941717807804722
Naive/CM T,-0.322593223216921
Naive/CM T,-0.470947383910186
Cytotoxic CD8T,1.66493389621597
Naive/CM T,0.84740718978656
Naive/CM T,-0.288192317215299
Naive/CM T,-0.510027080291253
Naive/CM T,-0.444447687429975
Naive/CM T,-0.115542364758954
Naive/CM T,-0.280581363411836
Naive/CM T,1.20871992292666
Cytotoxic CD8T,2.2495354188001
Naive/CM T,0.0690072438009529
Naive/CM T,0.587046912894272
Naive/CM T,0.155435478796498
Cytotoxic CD8T,0.0299280494598539
Naive/CM T,-0.533503453104827
Naive/CM T,1.0039466255731
Cytotoxic CD8T,-0.271946435918935
Cytotoxic CD8T,0.592829085303663
Naive/CM T,-0.0838328469715292
Cytotoxic CD8T,0.158786842233283
Naive/CM T,1.30838188644527
Naive/CM T,-0.306373625762702
Naive/CM T,0.910093243647999
Naive/CM T,0.169921216366575
Naive/CM T,-0.190713601518971
Naive/CM T,0.0825878120459999
Naive/CM T,0.481444329254386
Naive/CM T,0.0420441523330827
Naive/CM T,0.234600533222631
Naive/CM T,-0.575548619262931
Naive/CM T,-0.233130651599004
Naive/CM T,1.14090589909086
Naive/CM T,0.745539716971937
Cytotoxic CD8T,-0.529806612914006
Naive/CM T,-0.741260262422783
Naive/CM T,0.962099606256572
Cytotoxic CD8T,-0.0280939401918266
Naive/CM T,0.14079569258095
Naive/CM T,0.0879095096332746
Cytotoxic CD8T,-0.211517545687975
Naive/CM T,0.673348319958934
Naive/CM T,0.0385021803831029
Naive/CM T,-0.319966707034712
Naive/CM T,0.134181632552036
Naive/CM T,-0.579519078293008
gdT,-0.000678188116975508
Naive/CM T,0.744949863694602
Cytotoxic CD8T,0.702780724243852
Naive/CM T,0.374889505505981
Naive/CM T,-0.294849619552902
Naive/CM T,1.21021288360316
Naive/CM T,1.45648875918667
Naive/CM T,0.380919479332481
Naive/CM T,0.0231134913352445
Naive/CM T,1.62260493600427
Naive/CM T,0.673943313265283
Naive/CM T,1.10188890259563
Naive/CM T,0.911437000331112
Naive/CM T,-0.0596294245138564
Cytotoxic CD8T,1.54830086206028
Naive/CM T,0.13395716826457
Naive/CM T,0.971293431927907
Naive/CM T,0.265276846707581
Naive/CM T,0.328787597994975
Naive/CM T,-0.62102704723592
Cytotoxic CD8T,0.364086961645404
Naive/CM T,-0.131453761422692
Naive/CM T,-0.483090245446493
Naive/CM T,0.356121696663037
Naive/CM T,-0.687035375787306
Naive/CM T,-0.84653082559275
Naive/CM T,0.153336161370845
gdT,-0.513426631164013
Naive/CM T,0.0174504774737475
Cytotoxic CD8T,2.4701665350045
Naive/CM T,-0.822778761092838
Naive/CM T,0.208299976910731
Naive/CM T,-0.155338562232159
gdT,0.896591925805853
Naive/CM T,1.29106088790194
Cytotoxic CD8T,1.23774387233269
Naive/CM T,0.000501153837046686
Naive/CM T,0.264866882684451
Naive/CM T,0.176037963802668
Naive/CM T,-0.104330904304015
Naive/CM T,-0.468713095021802
Naive/CM T,-0.750253721725109
Naive/CM T,0.89186168641083
Naive/CM T,0.00855445996231396
Naive/CM T,-0.185690615360294
Naive/CM T,-0.473254270331804
Naive/CM T,-0.531910622766775
Naive/CM T,0.43285456033052
Naive/CM T,-0.56014245794725
Naive/CM T,-0.0935609876647476
Naive/CM T,1.05674696472684
Naive/CM T,-0.243422674242252
Naive/CM T,0.169959893606345
Naive/CM T,0.523030123129287
Cytotoxic CD8T,1.17159535365679
Naive/CM T,0.542848751022414
Naive/CM T,1.93667106547768
Naive/CM T,-0.552888618883236
Naive/CM T,1.03728181732801
Naive/CM T,-0.137104929291588
Naive/CM T,-0.37424395065899
Naive/CM T,-0.468506386617777
Naive/CM T,-0.512171933481271
Naive/CM T,-0.109799958014673
Naive/CM T,-0.54956326743429
Naive/CM T,-0.495483280152313
Naive/CM T,0.131339416611438
Naive/CM T,-0.692474436810354
Naive/CM T,-0.179706099337469
Naive/CM T,-0.421022370804187
Naive/CM T,-0.486236572265625
Naive/CM T,-0.394225408864575
Naive/CM T,0.831577110156112
Naive/CM T,0.276506086568583
Naive/CM T,-0.694869167120881
Naive/CM T,0.910093243647999
Naive/CM T,-0.373025065160621
Naive/CM T,-0.892293116843053
Naive/CM T,-0.896979989931564
Naive/CM T,-0.270332011141518
Naive/CM T,0.384917777386074
Cytotoxic CD8T,0.865251604312738
Naive/CM T,-0.194211492746795
Naive/CM T,-0.831569168918816
Cytotoxic CD8T,0.902766627606747
Naive/CM T,0.096740510952649
Cytotoxic CD8T,1.22834000779004
Cytotoxic CD8T,1.18020266559108
Naive/CM T,-0.73718566739954
Naive/CM T,0.0792296152874313
Cytotoxic CD8T,0.0938298828254038
Cytotoxic CD8T,-0.031106308365137
Naive/CM T,0.623873098372068
Naive/CM T,-0.774633540663608
Naive/CM T,0.222337427065353
Naive/CM T,0.679862250233301
Naive/CM T,-0.491917966704203
Naive/CM T,0.226157705241143
Proliferating CD8T,0.422139966882728
Naive/CM T,0.244617229620279
Naive/CM T,0.122599323506587
Naive/CM T,-0.280555022107286
Naive/CM T,-0.120794283159187
Cytotoxic CD8T,0.766156906977432
Cytotoxic CD8T,-0.219394959388609
Naive/CM T,0.214227540968504
Naive/CM T,-0.364996947059335
Naive/CM T,0.503380758649787
Naive/CM T,0.517089709335015
Naive/CM T,-1.04313056413517
Naive/CM T,0.330090688096544
Naive/CM T,-0.0338876279329564
Naive/CM T,-0.160789475296482
Naive/CM T,-0.725822448730468
Naive/CM T,0.580307880533337
Naive/CM T,-0.404229836870533
Cytotoxic CD8T,0.561144532411345
Naive/CM T,0.274367010870645
Naive/CM T,-0.00882744604302931
Naive/CM T,0.996807686454229
Naive/CM T,2.26320505444645
Naive/CM T,2.17885474809212
Naive/CM T,-0.179775910112032
Naive/CM T,0.914680386194467
Naive/CM T,-0.0369714396868565
Naive/CM T,0.762952566650906
Naive/CM T,-0.54296505358792
Naive/CM T,-0.159804853610038
Naive/CM T,0.161299393662606
