T_subtype,Cytotoxicity score
Naive/CM T,-0.412980353390728
Naive/CM T,1.74061460553863
Naive/CM T,0.534276832768946
Naive/CM T,0.008046821311668
Naive/CM T,0.87998890729598
Naive/CM T,0.0681020772015605
Naive/CM T,0.612201097570819
Naive/CM T,0.848606504039999
Naive/CM T,-0.0418463121225805
Naive/CM T,0.118659275549429
Naive/CM T,-0.123637618841948
Naive/CM T,0.229396416817182
Naive/CM T,0.17288616851524
Naive/CM T,-0.456832950497851
Naive/CM T,0.0565379019136782
Naive/CM T,1.26484411734121
Naive/CM T,0.547562772845044
Naive/CM T,-0.74651038646698
Naive/CM T,0.365751081042819
Naive/CM T,-0.293975366486443
Naive/CM T,-0.145934876100516
Naive/CM T,1.92303155675346
Naive/CM T,0.436242601017893
Naive/CM T,-0.655610593748681
Naive/CM T,0.61603248855214
Naive/CM T,-0.158627064139754
Naive/CM T,-0.16825297879584
Naive/CM T,0.196343689789006
Naive/CM T,0.0131523300100255
Naive/CM T,0.984742173442134
Naive/CM T,-0.382553393458142
Naive/CM T,-0.142772374329743
Naive/CM T,0.921931746565265
Naive/CM T,-0.771173737667225
Naive/CM T,-0.854073000542911
Naive/CM T,0.365988933009865
Naive/CM T,-0.857593732851522
Naive/CM T,-0.167322763690242
Naive/CM T,0.321934476310824
Naive/CM T,-1.02966891100377
Naive/CM T,-0.315153483991269
Naive/CM T,-0.983990445549105
Naive/CM T,0.777586348262834
Naive/CM T,0.813403571093523
Naive/CM T,-0.167308774995215
Naive/CM T,0.00232521987255718
Naive/CM T,0.915086098659185
Naive/CM T,-0.508959041701422
Naive/CM T,-0.30518787584187
Naive/CM T,-0.351307420083034
Naive/CM T,0.839327170525068
Naive/CM T,0.528105815251668
Naive/CM T,-0.284937305214964
Naive/CM T,0.0461735136714982
Naive/CM T,-0.467768611731352
Naive/CM T,0.496172916742018
Naive/CM T,-0.277258590415671
Naive/CM T,-0.674831689139943
Naive/CM T,0.502033210095064
gdT,1.04918650050222
gdT,0.794650398654702
Naive/CM T,0.743891133202446
Naive/CM T,-0.425950634626694
Naive/CM T,0.3734341447736
Naive/CM T,0.469633920693103
Naive/CM T,-0.0329944351573048
Naive/CM T,0.348036832279629
Naive/CM T,0.362353186548491
gdT,1.15914655909126
Naive/CM T,1.55179617728716
Naive/CM T,-0.0132913530608753
Naive/CM T,1.29768104317747
Naive/CM T,-0.0372931309688238
Naive/CM T,0.0446109506818983
Naive/CM T,0.759318887451548
Naive/CM T,0.25980121118051
Naive/CM T,1.65231962557192
Naive/CM T,0.577499507386007
Naive/CM T,-0.880346186367082
Naive/CM T,0.524868979866122
gdT,0.196490610087359
Naive/CM T,0.453992066559968
Naive/CM T,-0.0608082995002652
Naive/CM T,1.54447655324582
Naive/CM T,-0.00315008192886545
Naive/CM T,0.811249173717734
Naive/CM T,1.15086264080471
Naive/CM T,0.0521678806822976
Naive/CM T,-0.522200772791733
Naive/CM T,-0.615489716515129
Naive/CM T,0.310572644810617
Naive/CM T,0.0445802094023903
Naive/CM T,-0.503276845555246
Naive/CM T,0.394060124585657
Naive/CM T,-0.321701408904275
Naive/CM T,-0.743457889851228
Naive/CM T,-0.735794550106849
Naive/CM T,0.334128669750543
Naive/CM T,0.077531584986934
Naive/CM T,-0.181875897042545
Naive/CM T,-0.145655152238445
Naive/CM T,0.168560119322788
Naive/CM T,-0.345123089390036
Naive/CM T,-0.274783814394915
Naive/CM T,0.753929567925724
Naive/CM T,-0.434442072738836
Naive/CM T,0.586068056247852
Naive/CM T,-0.957676393014413
gdT,1.19299604274608
Naive/CM T,0.559789623743222
Naive/CM T,-0.160174380114049
gdT,0.783634515456211
gdT,0.586982986073435
Naive/CM T,-0.115604954001344
Naive/CM T,0.122895073007654
Naive/CM T,0.0586348639594183
Naive/CM T,-0.0833575799141401
gdT,-0.680620805716808
Naive/CM T,0.28416641258899
gdT,0.871409878318692
Naive/CM T,0.105030710314526
Naive/CM T,-0.198422632099669
Naive/CM T,1.27774970325422
Naive/CM T,0.351592015337061
Naive/CM T,-0.264610296414222
Naive/CM T,0.387410255126011
Naive/CM T,-0.0503453295907858
Naive/CM T,0.275661235974158
Naive/CM T,0.97677852783674
Naive/CM T,-0.715259409245149
Naive/CM T,-0.415001911881529
gdT,2.1369847368311
Naive/CM T,-0.958186660283877
Naive/CM T,-0.0775923920266421
Naive/CM T,0.50358071297775
Naive/CM T,-0.167141484625545
Naive/CM T,0.589538003191535
Naive/CM T,-0.232766807815175
Naive/CM T,1.53425141911447
Naive/CM T,1.01133822217399
Naive/CM T,-0.0331214916558912
Naive/CM T,0.0350916915469698
Naive/CM T,-0.359000110331876
Naive/CM T,0.307590503751495
Naive/CM T,-0.065730615898415
Naive/CM T,0.875014870255081
Naive/CM T,-0.0107870602313382
Naive/CM T,0.840800644438943
Naive/CM T,1.37745787479259
Naive/CM T,-0.762511250413494
Naive/CM T,-0.0587214820178938
Naive/CM T,1.11806053291132
Naive/CM T,0.50506462285548
Naive/CM T,0.240115520394878
Naive/CM T,0.21065029391536
Naive/CM T,0.797402807223944
Naive/CM T,-0.508694586930451
Naive/CM T,0.431600391128916
Naive/CM T,-0.401825999036247
Naive/CM T,0.375105454597944
Naive/CM T,0.48268852410493
Naive/CM T,0.258928329856307
Naive/CM T,-0.362767702267493
Naive/CM T,0.0574330371103168
Naive/CM T,-0.00651622701574261
Naive/CM T,0.126843715891425
Naive/CM T,0.128025278633023
Naive/CM T,-0.231545513058886
Naive/CM T,-0.305110325047999
Naive/CM T,0.361884923628818
Naive/CM T,0.581708678492793
Naive/CM T,0.615722638589364
Naive/CM T,0.964083939422795
Naive/CM T,-0.218002584245469
Naive/CM T,-0.574981765982545
Naive/CM T,-0.266466443921312
Naive/CM T,0.114335863678543
Naive/CM T,0.229526337282157
Naive/CM T,-0.6810937722524
Naive/CM T,0.428955209108046
Naive/CM T,-0.770569830764958
Naive/CM T,0.312819990110985
Naive/CM T,-0.239926020304362
Naive/CM T,0.0438234187938548
Naive/CM T,0.0749489848996385
Naive/CM T,0.48892460340335
Naive/CM T,0.784717889479648
Naive/CM T,-0.023512127958698
Naive/CM T,1.60533329586923
Naive/CM T,-0.0631077319015691
Naive/CM T,0.119437582698869
Naive/CM T,0.767165657914715
Naive/CM T,0.272504381191583
Naive/CM T,0.276774672814357
Naive/CM T,0.265851347534745
Naive/CM T,0.218921113897252
Naive/CM T,0.0378949480292238
Naive/CM T,0.84113116323212
Naive/CM T,-0.0475196441014607
Naive/CM T,0.648770385318332
Naive/CM T,0.163737338266255
Naive/CM T,-0.405651656197912
Naive/CM T,-1.03359587104232
Naive/CM T,0.192012898715925
Naive/CM T,-0.255911531271757
Naive/CM T,0.247470134570274
Naive/CM T,0.703471519328929
Naive/CM T,0.132401301537031
Naive/CM T,0.376022229959935
Naive/CM T,0.434390224056479
Naive/CM T,0.190943825392075
Naive/CM T,0.722538494769437
Naive/CM T,-0.0333636322139221
Naive/CM T,-0.386575189637549
Naive/CM T,0.313640314855693
Naive/CM T,1.17054741470902
gdT,0.702900106524243
Treg,-0.0223834485183527
Naive/CM T,0.245664876184345
Naive/CM T,0.467270689246095
Naive/CM T,-0.301085143913457
Naive/CM T,-0.222550314149738
Cytotoxic CD8T,1.5552505446069
Naive/CM T,0.982949724903813
Naive/CM T,2.19146066536138
Naive/CM T,0.278806812969254
Naive/CM T,0.463712870338816
Naive/CM T,1.57318623566333
Naive/CM T,0.262322356671462
Naive/CM T,-0.696077944319925
Naive/CM T,-0.134538289941387
Naive/CM T,0.164515645415694
Naive/CM T,1.0556802690765
Naive/CM T,0.0276279493614479
Naive/CM T,-0.306921811751377
Naive/CM T,0.160867642473291
gdT,1.67137133044961
Naive/CM T,0.546905435161826
Naive/CM T,0.0744261550314633
Naive/CM T,0.265670122923674
Naive/CM T,0.695181013625345
Naive/CM T,0.198751428980886
Naive/CM T,0.488606553018829
gdT,0.00733597778979644
Treg,0.466080335923183
Naive/CM T,0.14337142161381
Naive/CM T,-0.239315827687581
Naive/CM T,-0.411907584578902
Naive/CM T,-0.59060435677752
Naive/CM T,1.03355299690623
gdT,0.630629186277036
Naive/CM T,0.507267859246995
Naive/CM T,0.611179269390341
Naive/CM T,0.130068951182895
Naive/CM T,0.28081417672428
Naive/CM T,0.287320463745682
Naive/CM T,0.464833915969471
Naive/CM T,-0.882109848805415
Naive/CM T,1.16315999443148
Naive/CM T,0.198608030507593
Naive/CM T,0.673036245652187
Naive/CM T,1.7337399824166
Naive/CM T,-0.286372068487567
Naive/CM T,-0.284736788567201
gdT,0.544416283383781
Naive/CM T,-0.889933210832101
Naive/CM T,-0.179472072624865
Naive/CM T,1.84191259042716
Naive/CM T,0.429506160594798
Naive/CM T,0.731116362559942
Naive/CM T,0.663600222564038
Naive/CM T,0.258585279370531
Naive/CM T,0.319169559596497
Naive/CM T,0.762656035246672
Naive/CM T,0.86327490688842
Naive/CM T,0.450580747039229
Naive/CM T,0.606479780173595
Naive/CM T,1.30805779092105
Naive/CM T,0.697426545767136
Naive/CM T,-0.649425937805646
Naive/CM T,-0.61808121940236
Naive/CM T,-0.0580677426891562
Naive/CM T,-0.0702081742110076
Naive/CM T,-0.809330174952377
Naive/CM T,-0.322126128055431
Naive/CM T,1.15490481588575
Naive/CM T,0.643479264812705
Naive/CM T,1.3816357071017
gdT,1.35661081031516
Naive/CM T,-0.445412234023765
Naive/CM T,0.289605458577473
Naive/CM T,0.328293906317816
Naive/CM T,0.32802426373517
Naive/CM T,0.42150905985891
Naive/CM T,0.318645692165987
Naive/CM T,0.777531361874238
Naive/CM T,0.361714542647938
Naive/CM T,0.455985069274902
Naive/CM T,-0.587953345275219
Naive/CM T,0.314788672659132
Cytotoxic CD8T,0.419585616500289
Naive/CM T,-0.162285063001844
Naive/CM T,0.385299308800403
Naive/CM T,1.00546389155917
Naive/CM T,-0.737970712744159
Naive/CM T,-0.456408558068452
Naive/CM T,1.44175109745543
Naive/CM T,-0.375267688138985
Naive/CM T,0.737292790118558
Naive/CM T,-0.0299624131049638
Naive/CM T,-0.421835219418561
Naive/CM T,0.210184278311552
Naive/CM T,0.0221543400375932
Naive/CM T,-1.08154032774913
Naive/CM T,-0.61371475678903
Naive/CM T,0.63256596783061
Naive/CM T,-0.735504341714176
Naive/CM T,-0.242991606394449
Naive/CM T,-0.447176382865434
Naive/CM T,-0.475594847290604
Naive/CM T,0.0487476557861139
Naive/CM T,-0.0515209627740176
Naive/CM T,-0.207130555753354
Naive/CM T,0.325296908249089
Naive/CM T,-0.172689777833444
Naive/CM T,0.263129097444039
Naive/CM T,0.453167662208462
Naive/CM T,0.456855217615763
Naive/CM T,-0.370657083428936
Naive/CM T,-0.237000833322972
Naive/CM T,-0.560788681477676
Naive/CM T,-0.567758560180664
Naive/CM T,0.219606693880057
Naive/CM T,0.151651014516382
Naive/CM T,0.568378633923
Naive/CM T,-0.621213015214896
Naive/CM T,0.346169103810816
Naive/CM T,0.244193683435887
Naive/CM T,0.368135670085012
Naive/CM T,0.616262156286357
Naive/CM T,0.106692439244117
Naive/CM T,-0.919852155226248
Naive/CM T,0.598439672846853
Naive/CM T,-0.898933621100437
Naive/CM T,0.48746978206399
Naive/CM T,0.899579436690719
Naive/CM T,-0.144767700889964
Naive/CM T,-0.841525806321038
Naive/CM T,0.532320149150895
Naive/CM T,0.0430130281566101
Naive/CM T,0.841435279375241
Naive/CM T,0.638239916460013
Naive/CM T,0.122091620056717
Naive/CM T,-0.743883506751354
Naive/CM T,-0.0931198405630795
Naive/CM T,0.183609834423771
Naive/CM T,0.16126185140492
Naive/CM T,-0.708963161633338
Naive/CM T,0.561091111030107
Naive/CM T,0.445518108061802
Naive/CM T,0.443948321872287
Naive/CM T,-0.0763339908034712
Naive/CM T,0.172773523095213
Naive/CM T,-0.343151213210306
Naive/CM T,0.129798995123969
Naive/CM T,-0.106507922396247
Naive/CM T,1.18783997312004
Naive/CM T,1.00471702328434
Naive/CM T,0.494651976926827
Naive/CM T,0.265171476352362
Naive/CM T,0.494745451727031
Naive/CM T,-0.653933530972327
Naive/CM T,0.0441713009351567
Naive/CM T,0.295333467883828
Naive/CM T,-0.762852130112824
Naive/CM T,-0.181969006856282
Naive/CM T,0.208716686861014
Naive/CM T,1.04089994195066
Naive/CM T,-0.435486010563226
Naive/CM T,-0.491145110424653
Naive/CM T,0.243422587712605
Naive/CM T,0.0991375534622758
Naive/CM T,1.46362420364662
Naive/CM T,-0.499610497627729
Naive/CM T,0.272922938252672
Naive/CM T,0.0771325811927701
Naive/CM T,-0.602519724104139
Naive/CM T,0.635237888053611
Naive/CM T,0.287654182057321
Naive/CM T,0.476255410983238
Naive/CM T,0.371090962563032
Naive/CM T,-0.523895855303163
Naive/CM T,-0.0111160808139376
Naive/CM T,-0.531982084851206
Naive/CM T,0.272045415124775
Naive/CM T,0.655618432127399
Naive/CM T,-0.306381611176479
Naive/CM T,0.707117684093522
Naive/CM T,-0.123652924726038
Naive/CM T,0.286880713922006
Naive/CM T,0.13941193068469
Naive/CM T,-0.417577611075507
Naive/CM T,-0.706150662751845
Naive/CM T,0.8862651542381
Naive/CM T,0.524407622254925
Naive/CM T,-0.320089983351436
Naive/CM T,0.116763237081928
Naive/CM T,-0.236920980759608
Naive/CM T,0.0741489463382296
Naive/CM T,0.733396568416077
Naive/CM T,0.676532788041197
Naive/CM T,0.144127065752759
Naive/CM T,0.134917195932364
Naive/CM T,0.418942475024564
Naive/CM T,0.285075944146992
Naive/CM T,0.438134290553905
Naive/CM T,-0.0672111187452153
Naive/CM T,0.426208603529282
Naive/CM T,-0.44371344719404
Naive/CM T,0.302920507796016
Naive/CM T,-0.307374125645484
Naive/CM T,1.12999525482271
Naive/CM T,-0.451931765050063
Naive/CM T,-0.604948815004325
Naive/CM T,-0.264038315525761
Naive/CM T,-0.605754045792568
Naive/CM T,0.030479903574343
Naive/CM T,0.0091744499442018
Naive/CM T,-0.0786414499636047
Naive/CM T,1.33273679533122
Naive/CM T,-0.425717927791454
Naive/CM T,0.140485985779468
Naive/CM T,-0.434999596925429
Naive/CM T,0.0517078917703512
Naive/CM T,0.184614290425806
Naive/CM T,0.151485284169515
Naive/CM T,-0.148790502253873
Naive/CM T,-0.180694271017003
Naive/CM T,0.10411540520044
Naive/CM T,-0.00590551488193469
Naive/CM T,-0.23844434596874
Naive/CM T,0.542521916789773
Naive/CM T,-0.791753776279496
Naive/CM T,0.354733452384854
Naive/CM T,1.18425768981745
Naive/CM T,-0.685759991775324
Naive/CM T,0.0703643604561135
Naive/CM T,-0.198335390032073
Naive/CM T,-0.647656849872918
Naive/CM T,1.08106858642013
Naive/CM T,0.537409549877967
Naive/CM T,0.249150229089054
Naive/CM T,-0.320730372711464
Naive/CM T,0.159138791355085
Naive/CM T,0.677929672194115
Naive/CM T,0.408009714550442
Naive/CM T,0.306774460239174
Naive/CM T,0.405478277324158
Naive/CM T,0.579139765398001
Naive/CM T,0.120722523442021
Naive/CM T,-0.0424470018457481
Naive/CM T,-0.69397837880217
Naive/CM T,-0.732225035443718
Naive/CM T,0.522114429944827
Naive/CM T,-0.663677161122545
Naive/CM T,-0.83776737951938
Naive/CM T,-0.587253015718342
Naive/CM T,0.411284643926738
Naive/CM T,0.756748991248048
Naive/CM T,-0.195621958485356
Naive/CM T,0.753118491467134
Naive/CM T,0.288205567701363
Proliferating CD8T,-0.0230368684839319
Naive/CM T,-0.343909388707007
Naive/CM T,0.441483079651255
Naive/CM T,0.898210996462975
Naive/CM T,-0.962827268941902
Naive/CM T,-0.478145630271346
Naive/CM T,0.927921530641155
Naive/CM T,0.295034058300065
Naive/CM T,-0.041990284566526
Naive/CM T,-0.122201563399515
Naive/CM T,0.030697618001773
Naive/CM T,-0.351280337498511
Naive/CM T,-1.34223619360982
Naive/CM T,-0.140160913820619
Naive/CM T,-0.16317558877262
Naive/CM T,0.295087458174905
Naive/CM T,0.208065587797282
Naive/CM T,-0.4361046453317
Naive/CM T,0.310182194650909
Naive/CM T,-0.333977683090869
Naive/CM T,-0.326935860845777
Naive/CM T,0.0626146175243236
Naive/CM T,0.205918226713015
Naive/CM T,1.14886706552387
Naive/CM T,-0.600928439034356
Naive/CM T,0.127278692928361
Naive/CM T,-0.358589084060103
Naive/CM T,0.587539365262161
Naive/CM T,0.00622484860596839
Naive/CM T,-0.621993270921118
Naive/CM T,0.613168310236047
Naive/CM T,-0.812477731410368
Naive/CM T,0.436016118084942
Naive/CM T,0.96580942766166
Naive/CM T,0.761683831980199
Naive/CM T,1.00439885516225
Naive/CM T,0.712760731025978
Naive/CM T,0.366310072533878
gdT,1.99697981057343
Naive/CM T,-0.311050700552669
Naive/CM T,0.5403790400352
Naive/CM T,0.958713775799598
Naive/CM T,-0.678207825731348
Naive/CM T,-0.0525995919733872
Naive/CM T,0.0967077826276237
Naive/CM T,-0.301292788835219
Naive/CM T,0.108165537869488
Naive/CM T,1.96979658103283
gdT,1.18147261937459
Naive/CM T,0.21778126557668
Naive/CM T,-0.656616967401386
Naive/CM T,-0.634971368460007
Naive/CM T,-0.221444686253865
Naive/CM T,0.818613752906705
Naive/CM T,0.836064159134287
Naive/CM T,0.0753041358641635
Naive/CM T,0.0922402805752224
Naive/CM T,0.941256932270379
Naive/CM T,-0.666938537432823
Naive/CM T,0.147740399395978
Naive/CM T,1.06074317737861
Naive/CM T,0.0992834626892467
Naive/CM T,0.44251553070398
Naive/CM T,0.154273333372893
Naive/CM T,0.0123404485208016
Naive/CM T,-0.170995344350367
Naive/CM T,0.280158128267453
Naive/CM T,1.01785403122136
Naive/CM T,-0.0686913743431185
Naive/CM T,0.515351229243808
Naive/CM T,-0.891972736811932
Naive/CM T,-0.11450719686202
Naive/CM T,0.203714417822566
Naive/CM T,0.0718083734865542
Naive/CM T,-0.719194185586623
Naive/CM T,1.14863423947934
Naive/CM T,0.197433739532659
Naive/CM T,0.00546490115883913
gdT,1.42363650121806
gdT,1.60629782264615
Naive/CM T,-0.445161501566569
Naive/CM T,-0.969627096329206
Naive/CM T,0.122557684227272
Naive/CM T,-0.501427986003734
Naive/CM T,0.212082565566639
Naive/CM T,-0.784864053314114
Naive/CM T,0.47282803794484
Naive/CM T,0.480323252854523
Naive/CM T,0.591660623197202
Naive/CM T,0.824557863635781
Naive/CM T,0.220951966297479
gdT,-0.298798982008003
Naive/CM T,0.288332986242977
Naive/CM T,-0.9100402843805
Naive/CM T,-0.69298266922986
gdT,1.65711674572509
gdT,0.469480473318217
Naive/CM T,1.41365148403026
Naive/CM T,-0.457447428762176
Naive/CM T,0.353506888872311
Naive/CM T,-0.564095648718469
Naive/CM T,0.000852879182791976
Naive/CM T,0.247680132771715
Naive/CM T,0.00858399014414113
Naive/CM T,0.344920976662341
Naive/CM T,0.444927370106732
Naive/CM T,1.33336964359989
Cytotoxic CD8T,1.38281466637128
Naive/CM T,1.82809838542231
Cytotoxic CD8T,1.59898532172779
Naive/CM T,0.12562663466842
Naive/CM T,0.161907764128696
Naive/CM T,-0.786144592143871
Naive/CM T,-0.177717815210789
Naive/CM T,-0.556314337400742
Cytotoxic CD8T,-0.234369999096717
Cytotoxic CD8T,0.394309865103827
Naive/CM T,0.113131935213818
Naive/CM T,-0.788033756209008
Naive/CM T,0.253332170439354
Naive/CM T,0.174816749714038
Naive/CM T,-0.78572083255391
Naive/CM T,0.287732306821846
Naive/CM T,-0.436997490164674
Naive/CM T,0.748272960568651
Naive/CM T,-0.0175569042747403
gdT,-0.187755836380852
Naive/CM T,-0.6568260560801
Naive/CM T,-0.304071673640498
gdT,0.301398424454677
Naive/CM T,0.138778487841288
gdT,1.94920566935598
Naive/CM T,-0.0553099123048193
Naive/CM T,-0.152643662911874
Naive/CM T,0.57083844255518
Naive/CM T,0.0235945633900018
Naive/CM T,0.985417857582186
Naive/CM T,0.180735769095244
Naive/CM T,-1.08439015900647
Naive/CM T,-0.265758754294595
Naive/CM T,-0.859050079628273
Naive/CM T,-0.152171036343515
Naive/CM T,-0.133329391479492
Naive/CM T,-0.77902587549186
Naive/CM T,0.320198051723433
Naive/CM T,-0.645018174324506
Naive/CM T,0.795060187210271
Naive/CM T,0.0442455727377055
Naive/CM T,0.149656456193806
Naive/CM T,-1.45019214241592
Naive/CM T,-0.0192814344241294
Naive/CM T,0.492146103470413
gdT,-0.219260066379735
Naive/CM T,-0.702906989021065
Naive/CM T,-0.216251560199407
Naive/CM T,0.268336955411934
Naive/CM T,-0.535413356474888
Naive/CM T,-0.48388049190427
Cytotoxic CD8T,-0.290505077367947
gdT,-0.167503315725444
Naive/CM T,-0.838149313573484
Naive/CM T,-0.668818010224236
Naive/CM T,-0.833487704948142
Naive/CM T,0.531698633123327
Naive/CM T,-0.532289322511649
Naive/CM T,0.281732800566119
Naive/CM T,-0.976114992742185
Naive/CM T,-0.377511436556592
Naive/CM T,0.725753963729481
Naive/CM T,-0.416970673902535
Naive/CM T,-0.284778854729216
Naive/CM T,-0.389325072735915
Naive/CM T,-0.549083022791662
Naive/CM T,-0.327383566785741
Naive/CM T,0.244258144755422
gdT,0.36411972693455
Naive/CM T,-0.720142629411485
Naive/CM T,0.75858763265021
Naive/CM T,-0.291372372780317
Naive/CM T,0.144639990947864
Naive/CM T,-0.871585302882724
Naive/CM T,-1.12672422255998
Naive/CM T,-0.662307224155944
Naive/CM T,-0.315612841535497
Naive/CM T,-0.584574022410828
Naive/CM T,0.847764971815509
Naive/CM T,0.333981343257574
Naive/CM T,-0.697008391957224
Naive/CM T,0.352487605295063
Naive/CM T,0.476724524556854
Naive/CM T,-0.865328169163362
Naive/CM T,0.599117111276697
Naive/CM T,0.0759973938082472
Naive/CM T,-0.637777374114519
Naive/CM T,-0.554707290213785
Naive/CM T,-0.491749638392601
Naive/CM T,0.0183076358135836
Naive/CM T,0.582197878095838
Naive/CM T,1.33602005464059
Naive/CM T,0.269708517157001
Naive/CM T,-1.02549769407437
Naive/CM T,-0.238020146334612
Naive/CM T,0.0803357406898781
Naive/CM T,-0.612770880446021
Naive/CM T,-0.490147355162067
Naive/CM T,-0.298307159064728
Naive/CM T,-0.748337324754691
Naive/CM T,-0.158178373619362
Naive/CM T,0.104674739602171
Naive/CM T,-0.610375023182527
Naive/CM T,-0.592400762769911
Naive/CM T,0.353889131251676
Naive/CM T,0.407850236068537
Naive/CM T,0.113754390198507
Naive/CM T,-0.493749447810797
Naive/CM T,0.547001988799483
Naive/CM T,0.775772288993552
Naive/CM T,-0.634860572991547
Naive/CM T,0.0837467938293645
Naive/CM T,-0.274842705255673
Naive/CM T,-1.16249168507846
Naive/CM T,-0.0764415617342348
Naive/CM T,-0.0230640290695944
Naive/CM T,0.763740919254444
Naive/CM T,0.538914445005817
Naive/CM T,-0.397037509046954
Naive/CM T,-0.0885253099747647
Naive/CM T,-0.0293555818958046
Naive/CM T,0.115043092657018
Naive/CM T,-0.815806156323279
Naive/CM T,0.143582608964708
Naive/CM T,0.504687409342071
Naive/CM T,-0.879531579253114
Naive/CM T,-0.172278738316194
Naive/CM T,0.236048496799704
gdT,-0.0829246220765289
Naive/CM T,0.64702245482692
Naive/CM T,0.699998128561325
Naive/CM T,0.314088761070628
Naive/CM T,-0.443994907685268
Naive/CM T,0.71771349730315
Naive/CM T,0.871858028717982
Naive/CM T,-0.845831595821145
Naive/CM T,-0.713248648761231
Naive/CM T,-0.352679932558978
Naive/CM T,0.156624761628515
Naive/CM T,-0.958899578930419
gdT,0.0437559904875579
Naive/CM T,-0.15950541290236
Naive/CM T,-0.27412407486527
Naive/CM T,0.454567985770143
Naive/CM T,-0.110482324788599
Naive/CM T,-0.603967294280911
Naive/CM T,0.359027625601968
Naive/CM T,-0.856145632119826
Naive/CM T,-0.463675119258739
Naive/CM T,0.735591970844033
Naive/CM T,-0.189156785423373
gdT,0.645633891776755
Naive/CM T,0.0307232509424657
Naive/CM T,1.11922536661595
Naive/CM T,0.466916798073568
Naive/CM T,0.470862727106353
Naive/CM T,0.915331822854501
Naive/CM T,0.419786644570621
Naive/CM T,0.453980048497517
Naive/CM T,0.303566005494859
gdT,1.00151358710394
Naive/CM T,0.0893308763150815
Naive/CM T,0.218474429330708
gdT,1.40685943909633
Naive/CM T,-0.135305495909702
Naive/CM T,-0.324639199692525
Naive/CM T,-0.777395217506973
Naive/CM T,-0.247611924454018
gdT,0.62734716909903
Naive/CM T,-0.451918551951278
Naive/CM T,0.705127614515799
Naive/CM T,-0.462213410271538
Naive/CM T,-0.468847685390048
Naive/CM T,0.0813094774881997
Naive/CM T,0.476644563086238
Naive/CM T,0.0919395184811251
Naive/CM T,-0.112555780528504
gdT,-0.0340790012736378
Naive/CM T,-0.389368566465966
Naive/CM T,0.396114296383327
Naive/CM T,-0.228023602638715
Naive/CM T,0.607436383212054
Naive/CM T,-0.691534647971023
Naive/CM T,-0.298512753145194
Naive/CM T,0.74191931736322
Naive/CM T,0.493485765692628
Naive/CM T,1.00345437909349
Naive/CM T,-0.107275179874749
Naive/CM T,0.0360189337789276
Naive/CM T,-0.278677082356111
Naive/CM T,-0.313161902957492
Naive/CM T,0.631286597546236
Naive/CM T,0.399190973352503
Naive/CM T,1.11725618809829
Naive/CM T,-0.149711246843691
Naive/CM T,-0.546374432834578
Naive/CM T,0.713271609059086
Naive/CM T,-0.678657278602505
Naive/CM T,-0.0921939184636244
Naive/CM T,-0.246835041929174
Naive/CM T,-0.616458380663836
Naive/CM T,0.299253016342351
Naive/CM T,0.349715792102578
Naive/CM T,-0.15039297386452
Naive/CM T,-0.120809864114832
Naive/CM T,0.276964016902594
Naive/CM T,0.79364600593661
Naive/CM T,0.126892403320029
Naive/CM T,0.925521562128891
Naive/CM T,-0.782166747399318
Naive/CM T,0.0732718426504253
Naive/CM T,-0.154631202603563
Naive/CM T,-0.794799033506417
Naive/CM T,-0.249422782733116
Naive/CM T,0.0408604351090797
Naive/CM T,0.601064929255732
Naive/CM T,-0.389256336070873
Naive/CM T,0.139450797328242
Naive/CM T,0.716382909704137
Naive/CM T,-0.642678690545353
Naive/CM T,-0.352090160051981
Naive/CM T,-0.579951915476057
Naive/CM T,0.984252049599164
Naive/CM T,-1.11126453788192
Naive/CM T,-0.212583875950471
Naive/CM T,-0.585544864336649
Naive/CM T,0.190984128433981
Naive/CM T,-0.827641763804871
Naive/CM T,0.128872207653375
Naive/CM T,-0.492188140198036
Naive/CM T,-0.490263409820603
Naive/CM T,0.278857861036135
Naive/CM T,-0.750679651896158
Naive/CM T,-0.376936578456266
Naive/CM T,-0.498259629732296
Naive/CM T,-0.58504013661985
Naive/CM T,-0.213071923197051
Naive/CM T,0.437975786350391
Naive/CM T,-0.732653230060765
Naive/CM T,0.618212420263408
Naive/CM T,0.0597728917628159
Naive/CM T,-0.841942285314018
Naive/CM T,0.309975113397763
Naive/CM T,-0.287188172340393
Naive/CM T,0.358714200832225
Naive/CM T,0.593049829388842
Naive/CM T,0.339808608278816
Naive/CM T,-0.0536428792977039
Naive/CM T,0.865747010266339
Naive/CM T,0.510517723766374
Naive/CM T,0.668245633443196
Naive/CM T,-0.564805213683917
Naive/CM T,0.987660408020019
Naive/CM T,-0.14175001927364
Naive/CM T,0.317815171347723
Naive/CM T,1.13518369050673
Naive/CM T,-0.261306357972415
Naive/CM T,0.0578174488044079
Naive/CM T,-0.391357237910046
Naive/CM T,0.213339403823569
Naive/CM T,-0.144747507425002
Naive/CM T,0.41980528242794
Naive/CM T,0.908599473811962
Naive/CM T,-0.101021410506448
Naive/CM T,0.370617301375777
Naive/CM T,-0.145143188076254
Naive/CM T,0.532626717178909
Naive/CM T,-0.238604327778757
Naive/CM T,0.855138602080168
Naive/CM T,1.32100898248178
Cytotoxic CD8T,0.746362182829115
Naive/CM T,0.163772656593793
Naive/CM T,0.857599639598234
