source,neighbor,obs,exp_perm,log2_oe,z,p,q,significant,low_expected,sample
Schwann,Schwann,21106,6622.3704,1.67208409305769,146.769283794091,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Schwann,Neuroblast,2887,26230.7068,-3.18316903414183,-195.7506413224,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Schwann,Macrophage,10827,7247.4202,0.579028294905461,45.2958122023467,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Schwann,B,80,53.862,0.562114691252422,3.61594576958669,0.000799840031993601,0.000911445617853173,True,False,Patient4_PT
Schwann,T,2219,1390.5862,0.673829399267143,22.9665324729838,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Neuroblast,Endothelial,12351,24214.2782,-0.971172919883505,-86.2797669287744,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Neuroblast,Fibroblast,7704,24645.7606,-1.67753117933766,-121.829837354679,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Neuroblast,Schwann,2935,26229.9384,-3.15934554699727,-166.603604585592,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Neuroblast,Neuroblast,173644,103839.7694,0.741767891785262,273.705715752594,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Neuroblast,Macrophage,14270,28691.5792,-1.00759122786828,-97.3259889073842,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Neuroblast,B,104,213.1096,-1.02796015518324,-8.24348403848236,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Neuroblast,T,2334,5507.5646,-1.2382538860585,-46.7951048290603,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Macrophage,Endothelial,8313,6692.2194,0.312842442144938,21.4723114550545,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Macrophage,Fibroblast,9343,6808.9206,0.456402296928313,33.2839154587101,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Macrophage,Schwann,10614,7246.1466,0.550619387738203,42.5454879868798,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Macrophage,Neuroblast,14591,28689.5852,-0.975399760348296,-115.112435777363,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Macrophage,Macrophage,13845,7925.7446,0.804668854697854,55.8722952211424,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Macrophage,B,81,59.0586,0.449253064482646,2.94873028246696,0.00719856028794241,0.00766803161106909,True,False,Patient4_PT
Macrophage,T,2157,1522.325,0.502471092490146,16.8513229036021,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
B,Endothelial,81,49.675,0.694349726038547,4.75268792355507,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
B,Fibroblast,61,50.6792,0.262684478381101,1.54167732901406,0.151969606078784,0.151969606078784,False,False,Patient4_PT
B,Schwann,71,53.7688,0.394642635701277,2.51174742668344,0.0195960807838432,0.0204299565618791,True,False,Patient4_PT
B,Neuroblast,99,213.0388,-1.09787234566235,-10.7436195793157,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
B,Macrophage,82,59.0516,0.466908651206186,3.19919396563692,0.0031993601279744,0.00356292377888058,True,False,Patient4_PT
B,B,20,0.4358,3.87046262006855,21.6914753264796,0.0003999200159968,0.000466573351996267,True,True,Patient4_PT
B,T,24,11.3508,1.01732360217435,3.84679646735211,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
T,Endothelial,1657,1283.9018,0.367785902719272,10.9414516485234,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
T,Fibroblast,2099,1307.5648,0.682403959620171,23.2698759723831,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
T,Schwann,2100,1390.9434,0.593975613323939,20.2968827243389,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
T,Neuroblast,2313,5508.0258,-1.25140835493697,-59.5018642814937,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
T,Macrophage,2129,1521.8944,0.484037524002301,16.6006637684806,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
T,B,28,11.3038,1.23694894284809,5.03842275943758,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
T,T,990,292.366,1.75618337956245,31.0642285946091,0.0003999200159968,0.000466573351996267,True,False,Patient4_PT
Endothelial,Endothelial,21233,5136.3222,2.04728770373709,177.488198293551,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Endothelial,Fibroblast,7411,4814.5698,0.622156366993602,39.7002963986209,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Endothelial,Schwann,3547,3649.2942,-0.0410067348403627,-1.78867351579277,0.0763847230553889,0.0779760714523761,False,False,Patient4_DX
Endothelial,Neuroblast,10379,24118.8086,-1.21641201524508,-113.276890351794,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Endothelial,Macrophage,8167,7216.4872,0.178486222329157,12.1545121044627,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Endothelial,B,4022,6513.7882,-0.695446538638519,-33.1189801740174,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Endothelial,T,7191,10500.7298,-0.546162056054049,-35.9001531257892,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Fibroblast,Endothelial,7663,4814.9356,0.670281460957756,43.4663975954903,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Fibroblast,Fibroblast,12543,4514.5148,1.47403508513148,93.5888319996001,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Fibroblast,Schwann,6339,3420.6854,0.889775720141211,52.3205903692471,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Fibroblast,Neuroblast,7060,22611.5218,-1.67917747182501,-130.894165288473,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Fibroblast,Macrophage,8662,6762.6366,0.357067569287598,24.8969107868757,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Fibroblast,B,6746,6106.1168,0.143754724520565,8.8092182261726,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Fibroblast,T,9061,9843.589,-0.119501485713407,-8.76273159069066,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Schwann,Endothelial,3745,3649.0636,0.0374292973403016,1.68537312436632,0.0975804839032193,0.0975804839032193,False,False,Patient4_DX
Schwann,Fibroblast,6418,3420.5442,0.907700976556986,53.9501816182651,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Schwann,Schwann,7884,2591.2454,1.60490845476983,81.1222777719127,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Schwann,Neuroblast,6515,17132.3742,-1.39475079085424,-102.51503764863,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Schwann,Macrophage,7063,5123.6964,0.463018804746507,29.8070059420581,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Schwann,B,5234,4627.6246,0.177605978129697,9.40982760284888,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Schwann,T,7145,7459.4516,-0.0621270491794423,-4.06536461474604,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Neuroblast,Endothelial,10174,24120.7482,-1.24530567444109,-104.15324774712,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Neuroblast,Fibroblast,6470,22613.2408,-1.80517098062985,-122.492024609242,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Neuroblast,Schwann,6190,17133.7934,-1.46868443250613,-94.7343383963314,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Neuroblast,Neuroblast,212568,113261.7322,0.908257979758037,328.485392127179,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Neuroblast,Macrophage,19036,33879.376,-0.831643740259984,-94.2122462865756,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Neuroblast,B,9954,30595.0532,-1.61985234048604,-136.402059719002,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Neuroblast,T,26524,49312.0562,-0.894616916177822,-121.756517535763,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Macrophage,Endothelial,8275,7216.887,0.19735708797216,13.5406350549253,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Macrophage,Fibroblast,8542,6762.4558,0.336982199845384,23.2880214919867,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Macrophage,Schwann,6943,5124.2094,0.438155997960398,26.9417928493823,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Macrophage,Neuroblast,19687,33878.0786,-0.783078075713974,-98.7065416491916,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Macrophage,Macrophage,21357,10132.9738,1.07557655280793,92.0218257469016,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Macrophage,B,8714,9151.3132,-0.0706357588706016,-4.90999741580025,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Macrophage,T,13500,14752.0822,-0.127950122831449,-11.5949822036148,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
B,Endothelial,3885,6514.221,-0.745528215736066,-35.149138398256,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
B,Fibroblast,6432,6106.2264,0.0749743605980277,4.44253209516087,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
B,Schwann,4985,4627.4502,0.107353683526935,5.49902683612212,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
B,Neuroblast,10040,30594.3908,-1.6074113702151,-150.03495909135,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
B,Macrophage,8563,9150.9296,-0.0957911586960357,-6.6128363704851,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
B,B,23764,8264.4632,1.5236708255136,137.728940168219,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
B,T,20907,13318.3188,0.650534764958666,73.0092718562702,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
T,Endothelial,6961,10501.1492,-0.593110877564479,-37.5333004153963,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
T,Fibroblast,8544,9842.4462,-0.204083001023832,-14.2617286573617,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
T,Schwann,6849,7460.6354,-0.123387878988134,-7.54142726252092,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
T,Neuroblast,26818,49312.6318,-0.878731062404813,-129.13644093578,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
T,Macrophage,13191,14750.9848,-0.161245770483199,-14.1359805313144,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
T,B,20728,13317.448,0.638224545402974,70.3786995925624,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
T,T,43563,21468.7046,1.02083408545196,130.606894513612,0.0003999200159968,0.000416937889017941,True,False,Patient4_DX
Endothelial,Endothelial,33742,6481.1704,2.3800393943896,263.606560955415,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Endothelial,Fibroblast,12755,6971.1614,0.871498130495419,73.1554273962351,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Endothelial,Schwann,794,493.5548,0.68482447023585,13.9538853483584,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Endothelial,Neuroblast,12340,47892.2502,-1.95636304329477,-220.61054416905,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Endothelial,Macrophage,20952,20331.61,0.0433614013704026,5.00007381999627,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Endothelial,B,5477,7029.6018,-0.359998919231218,-19.2947086799769,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Endothelial,T,20512,17372.6514,0.239637504106304,26.9257995845582,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Fibroblast,Endothelial,12905,6970.5088,0.888499102141404,74.1375025186882,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Fibroblast,Fibroblast,39447,7496.2484,2.39551905030491,290.310711258471,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Fibroblast,Schwann,813,529.6756,0.617198578073365,12.5686275525767,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Fibroblast,Neuroblast,7176,51510.12,-2.84343108292212,-263.891920237875,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Fibroblast,Macrophage,23522,21868.1958,0.10517189679541,12.5866738485292,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Fibroblast,B,6733,7559.3806,-0.166995142369593,-10.3996537001102,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Fibroblast,T,24022,18683.8708,0.36254573854563,43.6698379241703,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Schwann,Endothelial,827,493.439,0.743838224143483,15.6277697326831,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Schwann,Fibroblast,900,529.6292,0.763823038206699,16.7468543518249,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Schwann,Schwann,347,37.5948,3.1726089192601,36.8539587678451,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Schwann,Neuroblast,2668,3638.6886,-0.4475157178964,-21.6075394079537,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Schwann,Macrophage,1770,1545.6038,0.195460549228538,6.32468529483556,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Schwann,B,457,534.8218,-0.226405680342382,-3.4955367473123,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Schwann,T,1131,1320.2228,-0.222999812996127,-5.64485969232765,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Neuroblast,Endothelial,12292,47891.6408,-1.96196695207866,-197.230149259303,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Neuroblast,Fibroblast,7053,51507.7414,-2.86830380781258,-238.375660683434,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Neuroblast,Schwann,2604,3639.109,-0.482698278855632,-20.788708393171,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Neuroblast,Neuroblast,599571,353908.4888,0.760552568110966,515.181233109052,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Neuroblast,Macrophage,73275,150223.6376,-1.03570878486802,-248.154351511078,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Neuroblast,B,32026,51945.9014,-0.697749030039444,-107.811207590264,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Neuroblast,T,60673,128377.481,-1.08125306507464,-236.369945734735,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Macrophage,Endothelial,20511,20331.9998,0.0126450902378354,1.39591386826698,0.162767446510697,0.162767446510697,False,False,Patient2_PT
Macrophage,Fibroblast,23399,21868.9348,0.0975596104677984,11.4207635419293,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Macrophage,Schwann,1669,1545.4262,0.110910117273785,3.38958019860693,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Macrophage,Neuroblast,74419,150231.0498,-1.01343032789545,-264.416608224476,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Macrophage,Macrophage,126609,63766.483,0.989498515163953,221.353599678953,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Macrophage,B,23577,22051.9058,0.0964725821904986,11.3221405246582,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Macrophage,T,64106,54494.2006,0.234352719713948,47.9625050349651,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
B,Endothelial,5207,7030.881,-0.433181207563302,-22.9020945198849,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
B,Fibroblast,6682,7559.5722,-0.177999550585125,-10.7888879036689,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
B,Schwann,439,534.7332,-0.284011180542069,-4.26457820099444,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
B,Neuroblast,32193,51944.0896,-0.690195538632698,-117.813531080308,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
B,Macrophage,23301,22053.7262,0.0793659359502326,9.46414625258829,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
B,B,19331,7622.9528,1.34237980723561,104.391586483735,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
B,T,28437,18844.045,0.593634766030833,77.9622030814972,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
T,Endothelial,19486,17372.8774,0.165592244345106,17.5961567411147,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
T,Fibroblast,23536,18684.2182,0.333033036631046,38.8272998445288,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
T,Schwann,1070,1320.0058,-0.302678320798515,-7.35272071204076,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
T,Neuroblast,60640,128378.7276,-1.08205195538174,-256.591660060086,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
T,Macrophage,62872,54495.6282,0.206273632661907,42.0843312975087,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
T,B,28158,18845.622,0.579290137745784,74.8809028521962,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
T,T,89910,46574.9208,0.94891333912892,172.671235232602,0.0003999200159968,0.000408251682996734,True,False,Patient2_PT
Endothelial,Endothelial,21622,809.143,4.73824630437982,541.467141933456,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Endothelial,Fibroblast,3154,977.294,1.68930000649044,71.5362676889135,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Endothelial,Schwann,184,122.7646,0.579926546719684,5.58798133417585,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Endothelial,Neuroblast,10995,49547.1026,-2.17185099979775,-413.903766512184,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Endothelial,Macrophage,9958,4493.3748,1.14788044572611,83.9860974791754,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Endothelial,B,1423,563.196,1.33568080355712,36.699752726592,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Endothelial,T,12358,3181.125,1.95749960188537,167.197310143406,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Fibroblast,Endothelial,3201,977.4044,1.71047051089186,72.8157795748377,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Fibroblast,Fibroblast,18272,1180.1394,3.95146236113547,367.776064905988,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Fibroblast,Schwann,414,147.7536,1.48018675281679,22.2727675099606,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Fibroblast,Neuroblast,22178,59789.5764,-1.43072379982883,-361.135678197084,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Fibroblast,Macrophage,12782,5423.0942,1.23677231832557,102.879707279783,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Fibroblast,B,2483,678.7794,1.86952662526012,69.9959035143349,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Fibroblast,T,12706,3839.2526,1.72635034895415,146.296994524778,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Schwann,Endothelial,187,122.602,0.605030574269545,5.87436088715475,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Schwann,Fibroblast,416,147.6784,1.48785231581153,22.2942017877937,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Schwann,Schwann,931,18.4088,5.58554712736536,155.657777910636,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Schwann,Neuroblast,4998,7493.7646,-0.584243638844039,-69.1872477508234,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Schwann,Macrophage,1370,680.711,1.00799640363403,27.3317025555938,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Schwann,B,143,85.1578,0.741015494760248,6.29587112807302,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Schwann,T,985,481.6774,1.03052836834196,23.5252107000752,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Neuroblast,Endothelial,9935,49546.3132,-2.31806974790052,-274.678949351961,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Neuroblast,Fibroblast,21004,59790.1874,-1.5092000760033,-243.205574898553,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Neuroblast,Schwann,4699,7495.4548,-0.673547725262413,-49.797931875389,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Neuroblast,Neuroblast,3419590,3031519.8842,0.173782020741483,719.313670408072,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Neuroblast,Macrophage,112333,275007.6752,-1.29168247679057,-473.71857689435,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Neuroblast,B,12759,34459.49,-1.43331488655015,-181.459036649723,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Neuroblast,T,72150,194650.9952,-1.43180583704771,-416.021257235577,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Macrophage,Endothelial,9466,4493.4816,1.07475259931743,75.3748470659029,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Macrophage,Fibroblast,12559,5421.3932,1.21183482640565,98.0790451181342,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Macrophage,Schwann,1339,680.4474,0.975558793914591,25.8379044371159,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Macrophage,Neuroblast,118454,275003.8252,-1.21511783600764,-651.169012351865,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Macrophage,Macrophage,136228,24944.7042,2.44917055109681,558.437950633138,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Macrophage,B,7897,3125.0352,1.3371533442337,87.7669554105705,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Macrophage,T,45383,17657.1132,1.3618525723654,221.397043076626,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
B,Endothelial,1360,563.0294,1.27082479674928,33.6747953092413,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
B,Fibroblast,2398,678.8602,1.81912313777628,67.2605835171576,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
B,Schwann,132,85.1906,0.625823803931253,5.0913156685431,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
B,Neuroblast,13130,34458.4464,-1.39192273466591,-273.840872888734,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
B,Macrophage,7879,3125.1708,1.33379902678187,89.3647896345195,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
B,B,5487,391.4,3.80588353484093,191.397352172814,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
B,T,11128,2211.9026,2.33031210664179,195.02134084885,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
T,Endothelial,11578,3181.7384,1.86317017589368,150.922935630085,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
T,Fibroblast,12468,3839.504,1.69897820990342,141.023126017471,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
T,Schwann,982,481.488,1.02669835512975,23.1189252208532,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
T,Neuroblast,73397,194648.5906,-1.40706665316199,-615.985744592742,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
T,Macrophage,45149,17656.9714,1.35440637627494,217.733316981024,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
T,B,10971,2211.9592,2.3097777695562,189.254782565822,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
T,T,79971,12495.7484,2.67794220765781,466.434160928608,0.0003999200159968,0.0003999200159968,True,False,Patient2_DX
Endothelial,Endothelial,56005,17818.3114,1.65213980616218,231.650394195394,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Endothelial,Fibroblast,21917,19500.2562,0.168549099397926,19.1639355734151,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Endothelial,Schwann,2917,4230.391,-0.536152120258774,-21.125365110984,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Endothelial,Neuroblast,23898,49221.6284,-1.04237144404455,-138.503516467034,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Endothelial,Macrophage,24537,28463.0622,-0.214123903163851,-26.2534642015002,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Endothelial,B,4673,6936.2446,-0.569705019278591,-28.7642417254292,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Endothelial,T,19203,26980.1062,-0.490542657530571,-52.7535664384351,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Fibroblast,Endothelial,22192,19500.483,0.186520862389067,21.4441645885988,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Fibroblast,Fibroblast,54720,21334.9926,1.35880536539476,190.899714559444,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Fibroblast,Schwann,7293,4628.7956,0.655761698062318,41.263242665735,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Fibroblast,Neuroblast,23626,53861.224,-1.18883734364044,-159.896962575648,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Fibroblast,Macrophage,33203,31147.5342,0.0921927758469078,13.4779088344541,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Fibroblast,B,4742,7589.9394,-0.678478565821307,-34.7767799775172,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Fibroblast,T,21816,29529.0312,-0.436730146768395,-50.6972105658708,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Schwann,Endothelial,2887,4230.0662,-0.550950516304099,-21.7851388707791,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Schwann,Fibroblast,7276,4629.8938,0.652053138521285,42.2762657756291,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Schwann,Schwann,5614,1004.6148,2.48120823492915,111.201460329724,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Schwann,Neuroblast,7360,11684.3496,-0.666727220606384,-48.5099596703131,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Schwann,Macrophage,8006,6757.7388,0.244507745601783,16.7714836318257,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Schwann,B,858,1646.2818,-0.93935734110533,-19.9774802241634,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Schwann,T,4359,6407.055,-0.555558395373436,-28.2838020143032,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Neuroblast,Endothelial,24294,49223.038,-1.0187035789293,-130.684075807581,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Neuroblast,Fibroblast,23854,53860.13,-1.17495281140253,-149.122069030111,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Neuroblast,Schwann,7255,11683.8168,-0.687388754074194,-45.506369516572,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Neuroblast,Neuroblast,285043,135928.5342,1.06832568105025,418.34789050946,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Neuroblast,Macrophage,42796,78610.9758,-0.877239440737965,-153.687769789935,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Neuroblast,B,7505,19158.1158,-1.35191478638426,-93.9871054216693,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Neuroblast,T,32247,74529.3894,-1.208619109047,-181.782781860859,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Macrophage,Endothelial,24750,28464.193,-0.20171206681485,-24.4166566843576,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Macrophage,Fibroblast,33778,31146.9846,0.116987800858597,17.1859319699259,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Macrophage,Schwann,8103,6758.646,0.261686479024666,17.3537286713221,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Macrophage,Neuroblast,43156,78610.1758,-0.865139847246141,-157.836476745035,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Macrophage,Macrophage,80811,45463.846,0.829818072599592,146.127347640232,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Macrophage,B,10845,11078.1464,-0.0306836568305527,-2.36418490509287,0.0211957608478304,0.0216373391988269,True,False,Patient5_DX
