id,umap1,umap2,celltype
8833_Patient1_0DPHBP,10.070189,7.772687,Endothelial
8834_Patient1_0DPHBP,8.877649,6.7877946,Endothelial
8860_Patient1_0DPHBP,10.119368,7.5619903,Endothelial
8905_Patient1_0DPHBP,9.680275,8.507408,Endothelial
8906_Patient1_0DPHBP,9.10437,7.10948,Endothelial
8908_Patient1_0DPHBP,9.729448,5.507499,Endothelial
8914_Patient1_0DPHBP,9.547356,5.0169015,Endothelial
8917_Patient1_0DPHBP,10.067398,6.4631443,Endothelial
8918_Patient1_0DPHBP,9.389654,7.0463314,Endothelial
8923_Patient1_0DPHBP,10.78628,1.7011696,Endothelial
8924_Patient1_0DPHBP,10.582788,5.7560797,Endothelial
8926_Patient1_0DPHBP,9.3726845,7.897946,Endothelial
8927_Patient1_0DPHBP,9.467311,6.4395733,Endothelial
8952_Patient1_0DPHBP,10.247148,5.8036637,Endothelial
8953_Patient1_0DPHBP,10.097195,5.2955923,Endothelial
8954_Patient1_0DPHBP,10.100518,7.2434874,Endothelial
8955_Patient1_0DPHBP,9.448601,4.9474697,Endothelial
8965_Patient1_0DPHBP,9.671422,5.17126,Endothelial
8968_Patient1_0DPHBP,9.70451,8.127625,Endothelial
8970_Patient1_0DPHBP,9.99335,6.493637,Endothelial
8971_Patient1_0DPHBP,9.794597,7.073463,Endothelial
8973_Patient1_0DPHBP,7.686812,6.4098125,Endothelial
8974_Patient1_0DPHBP,9.169386,8.399784,Endothelial
8980_Patient1_0DPHBP,9.290716,7.233758,Endothelial
8981_Patient1_0DPHBP,8.9148445,8.146149,Endothelial
8983_Patient1_0DPHBP,9.755341,6.9328427,Endothelial
8984_Patient1_0DPHBP,10.341905,5.672834,Endothelial
8986_Patient1_0DPHBP,9.975921,6.1576385,Endothelial
8987_Patient1_0DPHBP,9.991286,8.203437,Endothelial
8988_Patient1_0DPHBP,10.4617195,7.2932096,Endothelial
8989_Patient1_0DPHBP,9.776236,7.5878973,Endothelial
8990_Patient1_0DPHBP,9.8479805,8.508127,Endothelial
8991_Patient1_0DPHBP,9.5959635,7.9809566,Endothelial
8992_Patient1_0DPHBP,9.685479,5.7295284,Endothelial
8995_Patient1_0DPHBP,9.59139,8.2248535,Endothelial
8996_Patient1_0DPHBP,9.694824,7.6576486,Endothelial
8999_Patient1_0DPHBP,9.487206,7.34684,Endothelial
9002_Patient1_0DPHBP,10.374232,5.749392,Endothelial
9003_Patient1_0DPHBP,9.737939,5.4565716,Endothelial
9004_Patient1_0DPHBP,9.699093,6.94497,Endothelial
9005_Patient1_0DPHBP,9.560797,5.6080737,Endothelial
9006_Patient1_0DPHBP,9.430316,5.302557,Endothelial
9007_Patient1_0DPHBP,9.439583,8.611371,Endothelial
9009_Patient1_0DPHBP,9.739197,6.159041,Endothelial
9013_Patient1_0DPHBP,9.906065,5.3419266,Endothelial
9039_Patient1_0DPHBP,8.883004,6.610874,Endothelial
9046_Patient1_0DPHBP,10.330202,6.42726,Endothelial
9047_Patient1_0DPHBP,9.993629,5.6446333,Endothelial
9048_Patient1_0DPHBP,10.438475,5.27664,Endothelial
9049_Patient1_0DPHBP,8.879973,6.5519543,Endothelial
9050_Patient1_0DPHBP,10.308708,6.918923,Endothelial
9101_Patient1_0DPHBP,10.64606,1.6764522,Endothelial
9102_Patient1_0DPHBP,9.901871,6.453451,Endothelial
9121_Patient1_0DPHBP,9.521262,8.502047,Endothelial
9123_Patient1_0DPHBP,10.103277,7.9507236,Endothelial
9124_Patient1_0DPHBP,9.389569,7.955948,Endothelial
9125_Patient1_0DPHBP,9.452568,8.692576,Endothelial
9129_Patient1_0DPHBP,9.17207,8.336524,Endothelial
9165_Patient1_0DPHBP,9.2398,8.685408,Endothelial
9206_Patient1_0DPHBP,9.675151,8.363437,Endothelial
9207_Patient1_0DPHBP,10.523633,6.2150383,Endothelial
9227_Patient1_0DPHBP,9.309774,7.701592,Endothelial
9228_Patient1_0DPHBP,9.72121,8.157426,Endothelial
9229_Patient1_0DPHBP,9.600284,7.4642982,Endothelial
