id,umap1,umap2,celltype
80341_Patient1_0DPHBP,7.381243,5.441675,Schwann
80345_Patient1_0DPHBP,7.74781,4.708893,Schwann
80350_Patient1_0DPHBP,6.5904484,5.287987,Schwann
80352_Patient1_0DPHBP,6.4701567,5.4645996,Schwann
80355_Patient1_0DPHBP,6.7039995,5.12893,Schwann
80370_Patient1_0DPHBP,7.935911,4.397404,Schwann
80371_Patient1_0DPHBP,6.9894953,3.9890156,Schwann
80372_Patient1_0DPHBP,6.499737,5.4090967,Schwann
80373_Patient1_0DPHBP,6.4151845,5.4597397,Schwann
80374_Patient1_0DPHBP,6.758405,5.431454,Schwann
80378_Patient1_0DPHBP,6.8357654,4.8458157,Schwann
80379_Patient1_0DPHBP,6.424784,5.768006,Schwann
80382_Patient1_0DPHBP,7.2016816,5.502677,Schwann
80387_Patient1_0DPHBP,6.30093,4.74245,Schwann
80389_Patient1_0DPHBP,6.0843983,5.270836,Schwann
80391_Patient1_0DPHBP,5.915027,5.2288547,Schwann
80392_Patient1_0DPHBP,6.818378,5.4723115,Schwann
80479_Patient1_0DPHBP,7.8593707,5.400951,Schwann
80492_Patient1_0DPHBP,6.637098,3.7609913,Schwann
80494_Patient1_0DPHBP,7.051498,3.844983,Schwann
80497_Patient1_0DPHBP,8.143395,5.451917,Schwann
80501_Patient1_0DPHBP,7.5563607,5.11305,Schwann
80502_Patient1_0DPHBP,6.3747783,4.59855,Schwann
80508_Patient1_0DPHBP,6.8890452,4.809454,Schwann
80509_Patient1_0DPHBP,7.591231,5.2635484,Schwann
80525_Patient1_0DPHBP,6.753023,4.4953337,Schwann
80535_Patient1_0DPHBP,6.7434826,5.270206,Schwann
80544_Patient1_0DPHBP,7.473601,4.8792486,Schwann
80546_Patient1_0DPHBP,6.3950806,5.3201175,Schwann
80547_Patient1_0DPHBP,6.7511907,5.3169665,Schwann
80548_Patient1_0DPHBP,6.70495,5.3603034,Schwann
80549_Patient1_0DPHBP,6.3830442,5.1840935,Schwann
80550_Patient1_0DPHBP,6.4631586,5.273579,Schwann
80552_Patient1_0DPHBP,6.5679383,5.451537,Schwann
80553_Patient1_0DPHBP,6.7549815,5.2326317,Schwann
80554_Patient1_0DPHBP,7.781926,4.9153943,Schwann
80555_Patient1_0DPHBP,6.502614,5.226394,Schwann
80556_Patient1_0DPHBP,6.81062,5.131862,Schwann
80563_Patient1_0DPHBP,7.156352,4.7720838,Schwann
80565_Patient1_0DPHBP,7.531915,4.527925,Schwann
80578_Patient1_0DPHBP,6.7861376,4.6416907,Schwann
80583_Patient1_0DPHBP,6.7068663,5.217537,Schwann
80584_Patient1_0DPHBP,5.313976,5.0200853,Schwann
80590_Patient1_0DPHBP,7.0530224,5.2250266,Schwann
80596_Patient1_0DPHBP,6.913537,4.7504907,Schwann
80598_Patient1_0DPHBP,6.6573176,4.639334,Schwann
80600_Patient1_0DPHBP,7.378448,5.3785,Schwann
80605_Patient1_0DPHBP,7.5617666,5.0652914,Schwann
80607_Patient1_0DPHBP,6.6906214,5.533992,Schwann
80611_Patient1_0DPHBP,6.4861674,5.374825,Schwann
80614_Patient1_0DPHBP,6.6740794,5.2824874,Schwann
80615_Patient1_0DPHBP,6.394429,4.607465,Schwann
80616_Patient1_0DPHBP,6.656504,5.278206,Schwann
80618_Patient1_0DPHBP,8.259099,5.181243,Schwann
80620_Patient1_0DPHBP,6.3267407,5.3606615,Schwann
80621_Patient1_0DPHBP,6.305024,5.408297,Schwann
80622_Patient1_0DPHBP,7.7146783,4.6759953,Schwann
80623_Patient1_0DPHBP,6.777251,5.144621,Schwann
80624_Patient1_0DPHBP,7.215329,5.459973,Schwann
80626_Patient1_0DPHBP,7.503778,4.8461585,Schwann
80627_Patient1_0DPHBP,6.490373,5.4431357,Schwann
80631_Patient1_0DPHBP,6.9594593,4.660339,Schwann
80636_Patient1_0DPHBP,7.7154365,5.1314354,Schwann
